productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute
600727,Rob Lucci (038),Rob Lucci 038,https://tcgplayer-cdn.tcgplayer.com/product/600727_200w.jpg,68,23590,https://cpt.tcgcsv.com/zjQ6,2024-12-06T14:08:31.64,0,1.18,1.49,4.03,1.48,,Normal,C,OP09-038,,Green,Character,4,6000,CP9;ODYSSEY,1000,Strike
600728,Soul Franky Swing Arm Boxing Solid,Soul Franky Swing Arm Boxing Solid,https://tcgplayer-cdn.tcgplayer.com/product/600728_200w.jpg,68,23590,https://cpt.tcgcsv.com/BjQ6,2024-12-06T14:08:27.14,0,1.98,2.7,9.0,2.75,,Normal,C,OP09-041,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if your Leader has the ""ODYSSEY"" type and you have 2 or more rested Characters, set up to 2 of your Characters as active.<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Event,1,,Straw Hat Crew;ODYSSEY,,
600729,Kouzuki Oden,Kouzuki Oden,https://tcgplayer-cdn.tcgplayer.com/product/600729_200w.jpg,68,23590,https://cpt.tcgcsv.com/CjQ6,2024-12-06T14:08:22.757,0,1.44,1.6,7.01,2.99,,Normal,C,OP09-047,"[Double Attack] <em>(This card deals 2 damage.)</em><br>
[On K.O.] Draw 2 cards and trash 1 card from your hand.",Blue,Character,9,10000,Land of Wano;Whitebeard Pirates,,Slash
600730,Jozu,Jozu,https://tcgplayer-cdn.tcgplayer.com/product/600730_200w.jpg,68,23590,https://cpt.tcgcsv.com/DjQ6,2024-12-06T14:08:18.55,0,2.0,2.5,50000.0,,,Normal,C,OP09-049,,Blue,Character,4,6000,Whitebeard Pirates,1000,Strike
600731,Marco,Marco,https://tcgplayer-cdn.tcgplayer.com/product/600731_200w.jpg,68,23590,https://cpt.tcgcsv.com/FjQ6,2024-12-06T14:08:14.073,0,0.98,1.11,5.0,1.39,,Normal,C,OP09-052,"[Opponent's Turn] <strong>You may trash 1 card from your hand:</strong> When this Character is K.O.'d by your opponent's effect, play this Character card from your trash rested.",Blue,Character,3,5000,Whitebeard Pirates,,Special
600732,Richie,Richie,https://tcgplayer-cdn.tcgplayer.com/product/600732_200w.jpg,68,23590,https://cpt.tcgcsv.com/GjQ6,2024-12-06T14:08:09.33,0,2.19,2.74,7.0,2.74,,Normal,C,OP09-054,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Blue,Character,2,2000,Animal;Cross Guild,1000,Strike
600733,Mr.1(Daz.Bonez),Mr1DazBonez,https://tcgplayer-cdn.tcgplayer.com/product/600733_200w.jpg,68,23590,https://cpt.tcgcsv.com/HjQ6,2024-12-06T14:08:04.993,0,3.9,4.27,19.99,4.16,,Normal,C,OP09-055,,Blue,Character,5,7000,Former Baroque Works;Cross Guild,1000,Slash
600734,Special Muggy Ball,Special Muggy Ball,https://tcgplayer-cdn.tcgplayer.com/product/600734_200w.jpg,68,23590,https://cpt.tcgcsv.com/JjQ6,2024-12-06T14:08:00.11,0,2.38,3.0,14.99,2.93,,Normal,C,OP09-058,"[Main] Your opponent chooses 1 of their Character with a cost of 6 or less and return to the owner's hand.<br>
[Trigger] Return up to 1 Character with a cost of 3 or less to the owner's hand.",Blue,Event,2,,Buggy Pirates,,
600735,Emptee Bluffs Island,Emptee Bluffs Island,https://tcgplayer-cdn.tcgplayer.com/product/600735_200w.jpg,68,23590,https://cpt.tcgcsv.com/KjQ6,2024-12-06T14:07:55.317,0,0.85,1.0,4.0,0.94,,Normal,C,OP09-060,"[Activate: Main] <strong>You may place 2 cards from your hand at the bottom of your deck in any order and rest this Stage</strong>: If your Leader has the ""Cross Guild"" type, draw 2 cards.",Blue,Stage,1,,Cross Guild,,
600736,Usopp (063),Usopp 063,https://tcgplayer-cdn.tcgplayer.com/product/600736_200w.jpg,68,23590,https://cpt.tcgcsv.com/LjQ6,2024-12-06T14:07:50.227,0,1.99,2.5,9.0,2.45,,Normal,C,OP09-063,,Purple,Character,4,6000,Straw Hat Crew,1000,Ranged
600737,Jinbe,Jinbe,https://tcgplayer-cdn.tcgplayer.com/product/600737_200w.jpg,68,23590,https://cpt.tcgcsv.com/MjQ6,2024-12-06T14:07:43.433,0,2.24,2.5,7.0,2.8,,Normal,C,OP09-067,,Purple,Character,7,9000,Fish-Man;Straw Hat Crew,1000,Strike
600738,Nico Robin (071),Nico Robin 071,https://tcgplayer-cdn.tcgplayer.com/product/600738_200w.jpg,68,23590,https://cpt.tcgcsv.com/NjQ6,2024-12-06T14:07:36.357,0,6.99,10.0,16.0,11.05,,Normal,C,OP09-071,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,2,2000,Straw Hat Crew,1000,Strike
600739,Brook (073),Brook 073,https://tcgplayer-cdn.tcgplayer.com/product/600739_200w.jpg,68,23590,https://cpt.tcgcsv.com/PjQ6,2024-12-06T14:07:32.26,0,1.15,2.7,18.95,,,Normal,C,OP09-073,[When Attacking] <strong>You may return 1 or more DON!! cards from your field to your DON!! deck</strong>: Give up to 2 of your opponent's Characters 2000 power during this turn.,Purple,Character,6,7000,Straw Hat Crew,1000,Slash
600740,Bepo,Bepo,https://tcgplayer-cdn.tcgplayer.com/product/600740_200w.jpg,68,23590,https://cpt.tcgcsv.com/QjQ6,2024-12-06T14:07:28.09,0,2.8,3.5,7.44,3.5,,Normal,C,OP09-074,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, up to 1 of your Leader or Character cards gains +1000 power during this turn.",Purple,Character,2,2000,Heart Pirates;Minks,2000,Strike
600741,Gum-Gum Jump Rope,Gum Gum Jump Rope,https://tcgplayer-cdn.tcgplayer.com/product/600741_200w.jpg,68,23590,https://cpt.tcgcsv.com/RjQ6,2024-12-06T14:07:23.96,0,2.06,2.59,8.0,2.58,,Normal,C,OP09-079,"[Main] <strong>DON!! 2 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em></strong>: Rest up to 1 of your opponent's Characters with a cost of 5 or less. Then, draw 1 card.<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,2,,Straw Hat Crew;The Four Emperors,,
600742,Thousand Sunny,Thousand Sunny,https://tcgplayer-cdn.tcgplayer.com/product/600742_200w.jpg,68,23590,https://cpt.tcgcsv.com/SjQ6,2024-12-06T14:07:19.48,0,1.59,2.0,14.99,1.99,,Normal,C,OP09-080,"[Opponent's Turn] <strong>You may rest this Stage</strong>: When your ""Straw Hat Crew"" type Character is removed from the field by your opponent's effect, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Stage,1,,Straw Hat Crew,,
600743,Avalo Pizarro,Avalo Pizarro,https://tcgplayer-cdn.tcgplayer.com/product/600743_200w.jpg,68,23590,https://cpt.tcgcsv.com/TjQ6,2024-12-06T14:07:15.12,0,1.0,1.69,5.0,,,Normal,C,OP09-082,,Black,Character,4,6000,Blackbeard Pirates,1000,Special
600744,Gecko Moria,Gecko Moria,https://tcgplayer-cdn.tcgplayer.com/product/600744_200w.jpg,68,23590,https://cpt.tcgcsv.com/VjQ6,2024-12-06T14:07:10.84,0,0.75,1.0,5.0,0.99,,Normal,C,OP09-085,"[On Play] Play up to 1 ""Thriller Bark Pirates"" type Character card with a cost of 2 or less from your trash rested.",Black,Character,4,5000,Thriller Bark Pirates,,Special
600745,Charlotte Pudding,Charlotte Pudding,https://tcgplayer-cdn.tcgplayer.com/product/600745_200w.jpg,68,23590,https://cpt.tcgcsv.com/WjQ6,2024-12-06T14:07:06.48,0,2.94,3.72,7.0,3.67,,Normal,C,OP09-087,"[On Play] If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",Black,Character,2,,Big Mom Pirates,1000,Wisdom
600746,Vasco Shot,Vasco Shot,https://tcgplayer-cdn.tcgplayer.com/product/600746_200w.jpg,68,23590,https://cpt.tcgcsv.com/XjQ6,2024-12-06T14:06:52.03,0,4.72,6.65,12.0,6.6,,Normal,C,OP09-091,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,2,2000,Blackbeard Pirates,1000,Special
600747,Marshall.D.Teach (092),MarshallDTeach 092,https://tcgplayer-cdn.tcgplayer.com/product/600747_200w.jpg,68,23590,https://cpt.tcgcsv.com/ZjQ6,2024-12-06T14:06:45.933,0,1.79,2.99,8.97,,,Normal,C,OP09-092,"[Activate: Main] <strong>You may rest this Character:</strong> If the number of cards in your hand is at least 3 less than the number in your opponent's hand, draw 2 cards and trash 1 card from your hand.",Black,Character,3,4000,Whitebeard Pirates,1000,Slash
600748,Peachbeard,Peachbeard,https://tcgplayer-cdn.tcgplayer.com/product/600748_200w.jpg,68,23590,https://cpt.tcgcsv.com/-jQ6,2024-12-06T14:06:39.163,0,0.5,0.8,5.0,,,Normal,C,OP09-094,,Black,Character,3,5000,Peachbeard Pirates;Blackbeard Pirates Allies,1000,Slash
600749,Black Vortex,Black Vortex,https://tcgplayer-cdn.tcgplayer.com/product/600749_200w.jpg,68,23590,https://cpt.tcgcsv.com/_jQ6,2024-12-06T14:06:32.113,0,1.75,2.5,5.0,,,Normal,C,OP09-097,"[Counter] Negate the effect of up to 1 of your opponent's Leader or Character cards and give that card 4000 power during this turn.<br>
[Trigger] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.",Black,Event,2,,Blackbeard Pirates,,
600750,Fullalead,Fullalead,https://tcgplayer-cdn.tcgplayer.com/product/600750_200w.jpg,68,23590,https://cpt.tcgcsv.com/0kQ6,2024-12-06T14:06:27.497,0,9.71,12.0,16.0,12.0,,Normal,C,OP09-099,"[Activate: Main] <strong>You may trash 1 card from your hand and rest this Stage</strong>: Look at 3 cards from the top of your deck; reveal up to 1 ""Blackbeard Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Black,Stage,1,,Blackbeard Pirates,,
600751,Sanji (105),Sanji 105,https://tcgplayer-cdn.tcgplayer.com/product/600751_200w.jpg,68,23590,https://cpt.tcgcsv.com/2kQ6,2024-12-06T14:06:22.82,0,5.48,8.27,15.0,8.75,,Normal,C,OP09-105,"[Trigger] If your Leader has the ""Egghead"" type, add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 2 cards from your hand.",Yellow,Character,5,6000,Straw Hat Crew;Egghead,1000,Strike
600752,Nico Olvia,Nico Olvia,https://tcgplayer-cdn.tcgplayer.com/product/600752_200w.jpg,68,23590,https://cpt.tcgcsv.com/3kQ6,2024-12-06T14:06:18.613,0,5.95,9.82,15.26,10.42,,Normal,C,OP09-106,"[On Play] Up to 1 of your [Nico Robin] Leader gains +3000 power during this turn.<br>
[Trigger] If your Leader is [Nico Robin], draw 3 cards and trash 2 cards from your hand.",Yellow,Character,1,,Ohara,2000,Wisdom
600753,Pierre,Pierre,https://tcgplayer-cdn.tcgplayer.com/product/600753_200w.jpg,68,23590,https://cpt.tcgcsv.com/5kQ6,2024-12-06T14:06:14.217,0,0.8,1.0,3.5,1.0,,Normal,C,OP09-110,"[On Play] Draw 2 cards and trash 2 cards from your hand.<br>
[Trigger] Play this card.",Yellow,Character,2,2000,Animal;Sky Island,1000,Strike
600754,Brook (111),Brook 111,https://tcgplayer-cdn.tcgplayer.com/product/600754_200w.jpg,68,23590,https://cpt.tcgcsv.com/6kQ6,2024-12-06T14:06:09.993,0,0.89,4.56,17.45,,,Normal,C,OP09-111,"[Trigger] If your Leader has the ""Egghead"" type and your opponent has 6 or more cards in their hand, your opponent trashes 2 cards from their hand.",Yellow,Character,5,6000,Straw Hat Crew;Egghead,1000,Slash
600755,Belo Betty,Belo Betty,https://tcgplayer-cdn.tcgplayer.com/product/600755_200w.jpg,68,23590,https://cpt.tcgcsv.com/7kQ6,2024-12-06T14:06:05.673,0,3.2,3.89,6.73,3.78,,Normal,C,OP09-112,"[On Play] If you have 2 or less Life cards, draw 1 card.<br>
[Trigger] If your Leader has the ""Revolutionary Army"" type and you and your opponent have a total of 5 or less Life cards, play this card.",Yellow,Character,3,4000,Revolutionary Army,1000,Special
600756,Morley,Morley,https://tcgplayer-cdn.tcgplayer.com/product/600756_200w.jpg,68,23590,https://cpt.tcgcsv.com/8kQ6,2024-12-06T14:06:01.113,0,0.8,1.0,5.0,,,Normal,C,OP09-113,,Yellow,Character,4,6000,Giant;Revolutionary Army,1000,Special
600757,Lindbergh,Lindbergh,https://tcgplayer-cdn.tcgplayer.com/product/600757_200w.jpg,68,23590,https://cpt.tcgcsv.com/9kQ6,2024-12-06T14:05:55.667,0,0.8,1.5,6.0,,,Normal,C,OP09-114,"[On Play] If you and your opponent have a total of 5 or less Life cards, K.O. up to 1 of your opponent's Characters with 2000 power or less.<br>
[Trigger] If you and your opponent have a total of 5 or less Life cards, play this card.",Yellow,Character,3,4000,Minks;Revolutionary Army,1000,Special
600758,Never Underestimate the Power of Miracles!!,Never Underestimate the Power of Miracles,https://tcgplayer-cdn.tcgplayer.com/product/600758_200w.jpg,68,23590,https://cpt.tcgcsv.com/bkQ6,2024-12-06T14:05:51.47,0,0.97,1.0,5.0,,,Normal,C,OP09-116,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle.<br>
[Trigger] Play up to 1 ""Revolutionary Army"" type Character card with a cost of 4 or less from your hand.",Yellow,Event,1,,Revolutionary Army,,
600759,Building Snake,Building Snake,https://tcgplayer-cdn.tcgplayer.com/product/600759_200w.jpg,68,23590,https://cpt.tcgcsv.com/ckQ6,2024-12-06T14:05:47.043,0,4.22,8.0,17.99,9.0,,Normal,UC,OP09-008,[Activate: Main] <strong>You may place this Character at the bottom of the owner's deck</strong>: Give up to 1 of your opponent's Characters 3000 power during this turn.,Red,Character,1,2000,Red-Haired Pirates,,Slash
600760,Hongo,Hongo,https://tcgplayer-cdn.tcgplayer.com/product/600760_200w.jpg,68,23590,https://cpt.tcgcsv.com/dkQ6,2024-12-06T14:05:42.647,0,8.6,9.99,20.0,9.46,,Normal,UC,OP09-011,"[Activate: Main] <strong>You may rest this Character</strong>: If your Leader has the ""Red-Haired Pirates"" type, give up to 1 of your opponent's Characters 2000 power during this turn.",Red,Character,3,3000,Red-Haired Pirates,2000,Strike
600761,Limejuice,Limejuice,https://tcgplayer-cdn.tcgplayer.com/product/600761_200w.jpg,68,23590,https://cpt.tcgcsv.com/fkQ6,2024-12-06T14:05:36.99,0,7.28,9.18,19.0,9.33,,Normal,UC,OP09-014,[On Play] Your opponent cannot activate up to 1 [Blocker] Character that has 4000 power or less during this turn.,Red,Character,3,3000,Red-Haired Pirates,2000,Special
600762,Wire,Wire,https://tcgplayer-cdn.tcgplayer.com/product/600762_200w.jpg,68,23590,https://cpt.tcgcsv.com/gkQ6,2024-12-06T14:05:32.623,0,1.5,1.98,10.22,,,Normal,UC,OP09-017,"[DON!! x1] If your Leader has 7000 power or more and the ""Kid Pirates"" type, this Character gains [Rush].",Red,Character,4,4000,Kid Pirates,2000,Slash
600763,Get Out of Here!,Get Out of Here,https://tcgplayer-cdn.tcgplayer.com/product/600763_200w.jpg,68,23590,https://cpt.tcgcsv.com/hkQ6,2024-12-06T14:05:28.223,0,1.99,6.22,18.73,,,Normal,UC,OP09-018,[Main] K.O. up to 2 of your opponent's Characters with a total power of 4000 or less.,Red,Event,3,,Red-Haired Pirates,,
600764,Crocodile (025),Crocodile 025,https://tcgplayer-cdn.tcgplayer.com/product/600764_200w.jpg,68,23590,https://cpt.tcgcsv.com/jkQ6,2024-12-06T14:05:22.183,0,6.72,11.61,17.45,,,Normal,UC,OP09-025,"If your Leader has the ""ODYSSEY"" type, this Character cannot be K.O.'d in battle by Leaders.",Green,Character,4,5000,Baroque Works;The Seven Warlords of the Sea;ODYSSEY,1000,Special
600765,Sabo (027),Sabo 027,https://tcgplayer-cdn.tcgplayer.com/product/600765_200w.jpg,68,23590,https://cpt.tcgcsv.com/kkQ6,2024-12-06T14:05:16.823,0,4.65,4.85,8.0,5.44,,Normal,UC,OP09-027,"[When Attacking] [Once Per Turn] If you have 3 or more rested Characters, draw 1 card.",Green,Character,5,6000,Revolutionary Army;ODYSSEY,1000,Special
600766,Trafalgar Law,Trafalgar Law,https://tcgplayer-cdn.tcgplayer.com/product/600766_200w.jpg,68,23590,https://cpt.tcgcsv.com/lkQ6,2024-12-06T14:05:12.3,0,4.11,4.64,7.0,5.14,,Normal,UC,OP09-030,"[On Play] <strong>You may return 1 of your Characters to the owner's hand</strong>: Play up to 1 ""ODYSSEY"" type Character card with a cost of 3 or less other than [Trafalgar Law] from your hand.",Green,Character,3,4000,Heart Pirates;Supernovas;ODYSSEY,1000,Slash
600767,Donquixote Rosinante (032),Donquixote Rosinante 032,https://tcgplayer-cdn.tcgplayer.com/product/600767_200w.jpg,68,23590,https://cpt.tcgcsv.com/mkQ6,2024-12-06T14:05:07.807,0,7.0,8.86,15.99,8.6,,Normal,UC,OP09-032,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Your Opponent's Attack] [Once Per Turn] Set this Character as active.",Green,Character,3,4000,Donquixote Pirates;Navy;ODYSSEY,1000,Special
600768,Portgas.D.Ace,PortgasDAce,https://tcgplayer-cdn.tcgplayer.com/product/600768_200w.jpg,68,23590,https://cpt.tcgcsv.com/nkQ6,2024-12-06T14:05:02.737,0,2.0,2.9,5.0,2.84,,Normal,UC,OP09-035,"[On Play] If you have 2 or more rested Characters, rest up to 1 of your opponent's Characters with a cost of 5 or less.",Green,Character,5,5000,Whitebeard Pirates;ODYSSEY,2000,Special
600769,Thunder Lance Flip Caliber Phoenix Shot,Thunder Lance Flip Caliber Phoenix Shot,https://tcgplayer-cdn.tcgplayer.com/product/600769_200w.jpg,68,23590,https://cpt.tcgcsv.com/pkQ6,2024-12-06T14:04:57.977,0,10.64,12.8,18.0,,,Normal,UC,OP09-040,"[Main] If you have 2 or more rested Characters, K.O. up to 1 of your opponent's Characters with a cost of 4 or less.<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Event,3,,Straw Hat Crew;Supernovas;ODYSSEY,,
600770,Alvida,Alvida,https://tcgplayer-cdn.tcgplayer.com/product/600770_200w.jpg,68,23590,https://cpt.tcgcsv.com/qkQ6,2024-12-06T14:04:53.493,0,7.0,8.88,14.0,9.02,,Normal,UC,OP09-043,"[On K.O.] If your Leader has the ""Cross Guild"" type, play up to 1 Character card with a cost of 5 or less other than [Alvida] from your hand.",Blue,Character,5,6000,Cross Guild,1000,Strike
600771,Izo,Izo,https://tcgplayer-cdn.tcgplayer.com/product/600771_200w.jpg,68,23590,https://cpt.tcgcsv.com/rkQ6,2024-12-06T14:04:49.237,0,3.62,4.01,8.01,8.01,,Normal,UC,OP09-044,"[When Attacking] Look at 5 cards from the top of your deck; reveal up to 1 ""Land of Wano"" type card or card with a type including ""Whitebeard Pirates"" and add it to your hand. Then, place the rest at the bottom of your deck in any order and trash 1 card from your hand.",Blue,Character,3,4000,Land of Wano;Whitebeard Pirates,1000,Ranged
600772,Cabaji,Cabaji,https://tcgplayer-cdn.tcgplayer.com/product/600772_200w.jpg,68,23590,https://cpt.tcgcsv.com/skQ6,2024-12-06T14:04:44.857,0,5.63,7.39,8.3,7.04,,Normal,UC,OP09-045,"If you have a [Buggy] or [Mohji] Character, this Character cannot be K.O.'d in battle.",Blue,Character,5,5000,Cross Guild,2000,Slash
600773,Mohji,Mohji,https://tcgplayer-cdn.tcgplayer.com/product/600773_200w.jpg,68,23590,https://cpt.tcgcsv.com/tkQ6,2024-12-06T14:04:40.22,0,1.97,2.0,8.0,1.99,,Normal,UC,OP09-053,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Richie] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Richie] from your hand.",Blue,Character,5,5000,Cross Guild,2000,Wisdom
600774,Murder at the Steam Bath,Murder at the Steam Bath,https://tcgplayer-cdn.tcgplayer.com/product/600774_200w.jpg,68,23590,https://cpt.tcgcsv.com/vkQ6,2024-12-06T14:04:35.753,0,3.73,5.03,9.99,5.49,,Normal,UC,OP09-059,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, trash up to 2 cards from your hand. Trash the same number of cards from the top of your deck as you did from your hand.<br>
[Trigger] Draw 1 card.",Blue,Event,2,,Buggy Pirates,,
600775,Killer,Killer,https://tcgplayer-cdn.tcgplayer.com/product/600775_200w.jpg,68,23590,https://cpt.tcgcsv.com/wkQ6,2024-12-06T14:04:30.957,0,3.0,3.7,18.0,,,Normal,UC,OP09-064,"[On Play] <strong>DON!! 1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em></strong>: Set up to 1 of your ""Kid Pirates"" type Leader as active.",Purple,Character,5,5000,Kid Pirates,1000,Slash
600776,Jean Bart,Jean Bart,https://tcgplayer-cdn.tcgplayer.com/product/600776_200w.jpg,68,23590,https://cpt.tcgcsv.com/xkQ6,2024-12-06T14:04:25.81,0,1.58,1.98,3.0,1.98,,Normal,UC,OP09-066,"[On Play] If your opponent has more DON!! cards on their field than you, K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",Purple,Character,4,6000,Heart Pirates,,Strike
