productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute
530917,Basil Hawkins,Basil Hawkins,https://tcgplayer-cdn.tcgplayer.com/product/530917_200w.jpg,68,23368,https://cpt.tcgcsv.com/mng6,2023-12-12T17:02:49.893,1,0.98,1.75,6.89,1.53,,Normal,C,OP05-047,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Block] Draw 1 card if you have 3 or less cards in your hand. Then, this Character gains +1000 power during this battle.",Blue,Character,4,5000,Animal Kingdom Pirates;Hawkins Pirates,1000,Slash
530918,Bastille,Bastille,https://tcgplayer-cdn.tcgplayer.com/product/530918_200w.jpg,68,23368,https://cpt.tcgcsv.com/nng6,2023-12-12T17:03:09.07,1,2.0,2.49,4.0,2.29,,Normal,UC,OP05-048,[DON!! x1][When Attacking] Place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.,Blue,Character,5,6000,Navy,1000,Slash
530919,Haccha,Haccha,https://tcgplayer-cdn.tcgplayer.com/product/530919_200w.jpg,68,23368,https://cpt.tcgcsv.com/png6,2023-12-12T17:03:25.057,1,3.69,4.95,9.99,4.88,,Normal,UC,OP05-049,[DON!! x1][When Attacking] Return up to 1 Character with a cost of 3 or less to the owner's hand.,Blue,Character,6,7000,Animal Kingdom Pirates;Giant,,Strike
530920,Maynard,Maynard,https://tcgplayer-cdn.tcgplayer.com/product/530920_200w.jpg,68,23368,https://cpt.tcgcsv.com/qng6,2023-12-12T17:03:47.41,1,0.26,0.65,50.0,0.39,,Normal,C,OP05-052,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Blue,Character,2,2000,Navy,1000,Wisdom
530921,Mozambia,Mozambia,https://tcgplayer-cdn.tcgplayer.com/product/530921_200w.jpg,68,23368,https://cpt.tcgcsv.com/rng6,2023-12-12T17:04:06.2,1,1.26,1.64,5.0,1.4,,Normal,C,OP05-053,"[Your Turn][Once Per Turn] When you draw a card outside of your Draw Phase, this Character gains +2000 power during this turn.",Blue,Character,1,2000,Navy,1000,Slash
530922,Monkey.D.Garp,MonkeyDGarp,https://tcgplayer-cdn.tcgplayer.com/product/530922_200w.jpg,68,23368,https://cpt.tcgcsv.com/sng6,2023-12-12T17:06:05.067,1,5.2,9.0,12.94,8.95,,Normal,UC,OP05-054,[On Play] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order.,Blue,Character,3,3000,Navy,2000,Strike
530923,X.Barrels,XBarrels,https://tcgplayer-cdn.tcgplayer.com/product/530923_200w.jpg,68,23368,https://cpt.tcgcsv.com/tng6,2023-12-12T17:07:16.28,1,0.1,0.5,5.0,0.25,,Normal,C,OP05-056,[On Play] <strong>You may place 1 of your Characters other than this Character at the bottom of your deck</strong>: Draw 1 card.,Blue,Character,2,2000,Former Navy,1000,Strike
530924,It's a Waste of Human Life!!,Its a Waste of Human Life,https://tcgplayer-cdn.tcgplayer.com/product/530924_200w.jpg,68,23368,https://cpt.tcgcsv.com/vng6,2023-12-12T17:08:37.833,1,0.41,0.87,29.93,0.79,,Normal,C,OP05-058,"[Main] Place all Characters with a cost of 3 or less at the bottom of the owner's deck. Then, you and your opponent trash cards from your hands until you each have 5 cards in your hands.
<br>
[Trigger] Place all Characters with a cost of 2 or less at the bottom of the owner's deck.",Blue,Event,8,,Navy,,
530925,Let Us Begin the World of Violence!!,Let Us Begin the World of Violence,https://tcgplayer-cdn.tcgplayer.com/product/530925_200w.jpg,68,23368,https://cpt.tcgcsv.com/wng6,2023-12-12T17:09:14.883,1,4.8,6.09,14.95,5.46,,Normal,UC,OP05-059,"[Main] If your Leader is multicolored, draw 1 card. Then, return up to 1 Character with a cost of 5 or less to the owner's hand.
<br>
[Trigger] If your Leader is multicolored, draw 2 cards.",Blue,Event,5,,Animal Kingdom Pirates;The Four Emperors,,
530926,Uso-Hachi,Uso Hachi,https://tcgplayer-cdn.tcgplayer.com/product/530926_200w.jpg,68,23368,https://cpt.tcgcsv.com/xng6,2023-12-12T17:09:39.17,1,8.37,12.11,22.4,10.45,,Normal,UC,OP05-061,"[DON!! x1][When Attacking] If you have 8 or more DON!! cards on your field, rest up to 1 of your opponent's Characters with a cost of 4 or less.",Purple,Character,3,4000,Straw Hat Crew,2000,Ranged
530927,O-Nami,O Nami,https://tcgplayer-cdn.tcgplayer.com/product/530927_200w.jpg,68,23368,https://cpt.tcgcsv.com/zng6,2023-12-12T17:09:58.173,1,45.86,48.99,105.0,45.83,,Normal,UC,OP05-062,"If you have 10 DON!! cards on your field, this Character gains [Blocker]. <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,1,1000,Straw Hat Crew,1000,Special
530928,O-Robi,O Robi,https://tcgplayer-cdn.tcgplayer.com/product/530928_200w.jpg,68,23368,https://cpt.tcgcsv.com/Bng6,2023-12-12T17:10:56.16,1,12.99,16.37,49.99,13.9,,Normal,C,OP05-063,"[On Play] If you have 8 or more DON!! cards on your field, K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",Purple,Character,4,5000,Straw Hat Crew,1000,Strike
530929,San-Gorou,San Gorou,https://tcgplayer-cdn.tcgplayer.com/product/530929_200w.jpg,68,23368,https://cpt.tcgcsv.com/Cng6,2023-12-12T17:11:18.53,1,4.93,4.97,5.0,4.91,,Normal,C,OP05-065,,Purple,Character,6,8000,Straw Hat Crew,1000,Strike
530930,Jinbe,Jinbe,https://tcgplayer-cdn.tcgplayer.com/product/530930_200w.jpg,68,23368,https://cpt.tcgcsv.com/Dng6,2023-12-12T17:11:51.27,1,10.99,11.99,12.99,3.64,,Normal,C,OP05-066,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[Opponent's Turn] If you have 10 DON!! cards on your field, this Character gains +1000 power.",Purple,Character,5,6000,Fish-Man;Straw Hat Crew,1000,Strike
530931,Chopa-Emon,Chopa Emon,https://tcgplayer-cdn.tcgplayer.com/product/530931_200w.jpg,68,23368,https://cpt.tcgcsv.com/Fng6,2023-12-12T17:12:14.083,1,6.0,7.94,8.0,3.72,,Normal,C,OP05-068,"[On Play] If you have 8 or more DON!! cards on your field, set up to 1 of your purple [Straw Hat Crew] type Characters with 6000 power or less as active.",Purple,Character,2,3000,Animal;Straw Hat Crew,1000,Wisdom
530932,Fra-Nosuke,Fra Nosuke,https://tcgplayer-cdn.tcgplayer.com/product/530932_200w.jpg,68,23368,https://cpt.tcgcsv.com/Gng6,2023-12-12T17:12:33.383,1,27.73,30.0,269.15,20.04,,Normal,UC,OP05-070,"[DON!! x1] If you have 8 or more DON!! cards on your field, this Character gains [Rush]. <em>(This card can attack on the turn in which it is played.)</em>",Purple,Character,5,4000,Straw Hat Crew,2000,Strike
530933,Hone-Kichi,Hone Kichi,https://tcgplayer-cdn.tcgplayer.com/product/530933_200w.jpg,68,23368,https://cpt.tcgcsv.com/Hng6,2023-12-12T17:13:23.36,1,2.99,3.26,7.24,3.14,,Normal,C,OP05-072,"[On Play] If you have 8 or more DON!! cards on your field, give up to 2 of your opponent's Characters -2000 power during this turn.",Purple,Character,4,6000,Straw Hat Crew,,Slash
530934,Miss Doublefinger(Zala),Miss DoublefingerZala,https://tcgplayer-cdn.tcgplayer.com/product/530934_200w.jpg,68,23368,https://cpt.tcgcsv.com/Jng6,2023-12-12T17:13:49.417,1,10.0,17.0,60.0,15.64,,Normal,UC,OP05-073,"[On Play] <strong>You may trash 1 card from your hand</strong>: Add up to 1 DON!! card from your DON!! deck and rest it.
<br>
[Trigger] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Play this card.",Purple,Character,4,4000,Baroque Works,2000,Slash
530935,Mr.1 (Daz.Bonez),Mr1 DazBonez,https://tcgplayer-cdn.tcgplayer.com/product/530935_200w.jpg,68,23368,https://cpt.tcgcsv.com/Kng6,2024-01-08T12:55:20.603,1,0.5,1.19,55.0,1.2,,Normal,C,OP05-075,[On Your Opponent's Attack][Once Per Turn] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Play up to 1 [Baroque Works] type Character card with a cost of 3 or less from your hand.,Purple,Character,1,1000,Baroque Works,1000,Slash
530936,Gamma Knife,Gamma Knife,https://tcgplayer-cdn.tcgplayer.com/product/530936_200w.jpg,68,23368,https://cpt.tcgcsv.com/Lng6,2023-12-12T17:15:16,1,2.59,4.52,15.0,1.89,,Normal,C,OP05-077,"[Main] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Give up to 1 of your opponent's Characters -5000 power during this turn.
<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,2,,Heart Pirates,,
530937,Punk Rotten,Punk Rotten,https://tcgplayer-cdn.tcgplayer.com/product/530937_200w.jpg,68,23368,https://cpt.tcgcsv.com/Mng6,2023-12-12T17:15:48.163,1,8.0,10.0,10.81,8.84,,Normal,UC,OP05-078,"[Main] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Up to 1 of your [Kid Pirates] type Leader or Character cards gains +5000 power during this turn.
<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,2,,Kid Pirates,,
530938,Viola,Viola,https://tcgplayer-cdn.tcgplayer.com/product/530938_200w.jpg,68,23368,https://cpt.tcgcsv.com/Nng6,2023-12-12T17:16:48.41,1,8.5,10.06,45.0,8.97,,Normal,UC,OP05-079,[On Play] Your opponent places 3 cards from their trash at the bottom of their deck in any order.,Black,Character,2,3000,Dressrosa,1000,Special
530939,Elizabello II,Elizabello II,https://tcgplayer-cdn.tcgplayer.com/product/530939_200w.jpg,68,23368,https://cpt.tcgcsv.com/Png6,2023-12-12T17:17:07.057,1,5.0,7.55,11.0,6.37,,Normal,UC,OP05-080,[When Attacking][Once Per Turn] <strong>You may return 20 cards from your trash to your deck and shuffle it: This Character gains               and +10000 power during this battle. <em>(This card deals 2 damage.)</em>,Black,Character,4,5000,Dressrosa;Kingdom of Prodence,1000,Strike
530940,One-Legged Toy Soldier,One Legged Toy Soldier,https://tcgplayer-cdn.tcgplayer.com/product/530940_200w.jpg,68,23368,https://cpt.tcgcsv.com/Qng6,2023-12-12T17:17:25.737,1,10.0,23.0,50.0,24.09,,Normal,UC,OP05-081,[Activate:Main] <strong>You may trash this Character</strong>: Give up to 1 of your opponent's Characters -3 cost during this turn.,Black,Character,2,0,Dressrosa,2000,Strike
530941,Sterry,Sterry,https://tcgplayer-cdn.tcgplayer.com/product/530941_200w.jpg,68,23368,https://cpt.tcgcsv.com/Rng6,2023-12-12T17:17:43.957,1,0.79,1.03,55.0,1.03,,Normal,C,OP05-083,,Black,Character,2,4000,Goa Kingdom,1000,Wisdom
530942,Saint Charlos,Saint Charlos,https://tcgplayer-cdn.tcgplayer.com/product/530942_200w.jpg,68,23368,https://cpt.tcgcsv.com/Sng6,2023-12-12T17:18:06.863,1,1.84,2.25,6.0,2.12,,Normal,C,OP05-084,"[Your Turn] If the only Characters on your field are [Celestial Dragons] type Characters, give all of your opponent's Characters -4 cost.",Black,Character,3,0,Celestial Dragons,1000,Ranged
530943,Nefeltari Cobra,Nefeltari Cobra,https://tcgplayer-cdn.tcgplayer.com/product/530943_200w.jpg,68,23368,https://cpt.tcgcsv.com/Tng6,2023-12-12T17:18:47.203,1,2.36,2.54,3.67,2.54,,Normal,UC,OP05-085,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] Trash 1 card from the top of your deck.",Black,Character,2,1000,Alabasta,1000,Wisdom
530944,Hakuba,Hakuba,https://tcgplayer-cdn.tcgplayer.com/product/530944_200w.jpg,68,23368,https://cpt.tcgcsv.com/Vng6,2023-12-12T17:19:07.51,1,2.69,3.13,5.0,2.79,,Normal,C,OP05-087,[DON!! x1][When Attacking] <strong>You may K.O. 1 of your Characters other than this Character</strong>: Give up to 1 of your opponent's Characters -5 cost during this turn.,Black,Character,5,6000,Beautiful Pirates;Dressrosa,1000,Slash
530945,Saint Mjosgard,Saint Mjosgard,https://tcgplayer-cdn.tcgplayer.com/product/530945_200w.jpg,68,23368,https://cpt.tcgcsv.com/Wng6,2023-12-12T17:21:12.053,1,0.21,0.5,20.0,0.37,,Normal,C,OP05-089,[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em> <strong>You may rest this Character and 1 of your Characters</strong>: Add up to 1 black Character card with a cost of 1 from your trash to your hand.,Black,Character,5,1000,Celestial Dragons,1000,Wisdom
530946,Riku Doldo III,Riku Doldo III,https://tcgplayer-cdn.tcgplayer.com/product/530946_200w.jpg,68,23368,https://cpt.tcgcsv.com/Xng6,2023-12-12T17:23:02.71,1,1.2,1.72,2.99,1.45,,Normal,C,OP05-090,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] / [On K.O.] Up to 1 of your [Dressrosa] type Characters gains +2000 power during this turn.",Black,Character,4,5000,Dressrosa,1000,Wisdom
530947,Saint Rosward,Saint Rosward,https://tcgplayer-cdn.tcgplayer.com/product/530947_200w.jpg,68,23368,https://cpt.tcgcsv.com/Zng6,2023-12-12T17:23:35.577,1,0.88,1.27,7.0,1.17,,Normal,C,OP05-092,"[Your Turn] If the only Characters on your field are [Celestial Dragons] type Characters, give all of your opponent's Characters -6 cost.",Black,Character,5,0,Celestial Dragons,1000,Ranged
530948,Dragon Claw,Dragon Claw,https://tcgplayer-cdn.tcgplayer.com/product/530948_200w.jpg,68,23368,https://cpt.tcgcsv.com/-ng6,2023-12-12T17:26:19.203,1,0.74,1.0,3.9,1.07,,Normal,C,OP05-095,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, if you have 15 or more cards in your trash, K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",Black,Event,2,,Revolutionary Army;Dressrosa,,
530949,I Bid 500 Million!!,I Bid 500 Million,https://tcgplayer-cdn.tcgplayer.com/product/530949_200w.jpg,68,23368,https://cpt.tcgcsv.com/_ng6,2023-12-12T17:27:04.43,1,5.21,6.6,7.98,4.5,,Normal,UC,OP05-096,"[Main] Choose one:
<br>
• K.O. up to 1 of your opponent's Characters with a cost of 1 or less.
<br>
• Return up to 1 of your opponent's Characters with a cost of 1 or less to the owner's hand.
<br>
• Place up to 1 of your opponent's Characters with a cost of 1 or less at the top or bottom of their Life cards face-up.
<br>
Then, if you have a [Celestial Dragons] type Character, draw 1 card.
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 6 or less, or return it to the owner's hand.",Black,Event,3,,Celestial Dragons,,
530950,Mary Geoise,Mary Geoise,https://tcgplayer-cdn.tcgplayer.com/product/530950_200w.jpg,68,23368,https://cpt.tcgcsv.com/0pg6,2023-12-12T17:27:55.043,1,0.69,1.22,30.0,1.24,,Normal,C,OP05-097,[Your Turn] The cost of playing [Celestial Dragons] type Character cards with a cost of 2 or more from your hand will be reduced by 1.,Black,Stage,1,,Mary Geoise,,
