productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
617034,Sugar (003),Sugar 003,https://tcgplayer-cdn.tcgplayer.com/product/617034_200w.jpg,68,23766,https://cpt.tcgcsv.com/JQX6,2025-02-28T15:52:03.39,1,,,,,,
617035,Sugar (003) (Parallel),Sugar 003 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617035_200w.jpg,68,23766,https://cpt.tcgcsv.com/KQX6,2025-02-28T15:52:15.443,1,,,,,,
617036,Vergo,Vergo,https://tcgplayer-cdn.tcgplayer.com/product/617036_200w.jpg,68,23766,https://cpt.tcgcsv.com/LQX6,2025-02-28T15:53:11.467,1,,,,,,
617037,Sanji,Sanji,https://tcgplayer-cdn.tcgplayer.com/product/617037_200w.jpg,68,23766,https://cpt.tcgcsv.com/MQX6,2025-02-28T15:55:16.593,1,,,,,,
617038,Sanji (Parallel),Sanji Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617038_200w.jpg,68,23766,https://cpt.tcgcsv.com/NQX6,2025-02-28T15:55:26.61,1,,,,,,
617039,Caesar Clown (006),Caesar Clown 006,https://tcgplayer-cdn.tcgplayer.com/product/617039_200w.jpg,68,23766,https://cpt.tcgcsv.com/PQX6,2025-02-28T15:55:37.04,1,,,,,,
617040,Ceaser Soldier,Ceaser Soldier,https://tcgplayer-cdn.tcgplayer.com/product/617040_200w.jpg,68,23766,https://cpt.tcgcsv.com/QQX6,2025-02-28T15:55:48.137,1,,,,,,
617041,Scotch,Scotch,https://tcgplayer-cdn.tcgplayer.com/product/617041_200w.jpg,68,23766,https://cpt.tcgcsv.com/RQX6,2025-02-28T15:56:07.767,1,,,,,,
617042,Smiley,Smiley,https://tcgplayer-cdn.tcgplayer.com/product/617042_200w.jpg,68,23766,https://cpt.tcgcsv.com/SQX6,2025-02-28T15:56:25.42,1,,,,,,
617043,Chadros.Higelyges (Brownbeard),ChadrosHigelyges Brownbeard,https://tcgplayer-cdn.tcgplayer.com/product/617043_200w.jpg,68,23766,https://cpt.tcgcsv.com/TQX6,2025-02-28T15:56:36.07,1,,,,,,
617044,Tony Tony.Chopper (011),Tony TonyChopper 011,https://tcgplayer-cdn.tcgplayer.com/product/617044_200w.jpg,68,23766,https://cpt.tcgcsv.com/VQX6,2025-02-28T15:56:46.353,1,,,,,,
617045,Dragon Number Thirteen,Dragon Number Thirteen,https://tcgplayer-cdn.tcgplayer.com/product/617045_200w.jpg,68,23766,https://cpt.tcgcsv.com/WQX6,2025-02-28T15:57:01.25,1,,,,,,
617046,Nami (013),Nami 013,https://tcgplayer-cdn.tcgplayer.com/product/617046_200w.jpg,68,23766,https://cpt.tcgcsv.com/XQX6,2025-02-28T15:57:13.617,1,,,,,,
617047,Franky (014),Franky 014,https://tcgplayer-cdn.tcgplayer.com/product/617047_200w.jpg,68,23766,https://cpt.tcgcsv.com/ZQX6,2025-02-28T15:57:24.65,1,,,,,,
617048,Mocha,Mocha,https://tcgplayer-cdn.tcgplayer.com/product/617048_200w.jpg,68,23766,https://cpt.tcgcsv.com/-QX6,2025-02-28T15:57:34.387,1,,,,,,
617049,Monet,Monet,https://tcgplayer-cdn.tcgplayer.com/product/617049_200w.jpg,68,23766,https://cpt.tcgcsv.com/_QX6,2025-02-28T15:57:45.587,1,,,,,,
617050,Monet (Parallel),Monet Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617050_200w.jpg,68,23766,https://cpt.tcgcsv.com/0RX6,2025-02-28T15:57:56.043,1,,,,,,
617051,Rock,Rock,https://tcgplayer-cdn.tcgplayer.com/product/617051_200w.jpg,68,23766,https://cpt.tcgcsv.com/2RX6,2025-02-28T15:58:06.387,1,,,,,,
617052,Ten-Layer Igloo,Ten Layer Igloo,https://tcgplayer-cdn.tcgplayer.com/product/617052_200w.jpg,68,23766,https://cpt.tcgcsv.com/3RX6,2025-02-28T15:58:18.087,1,,,,,,
617053,Divine Departure,Divine Departure,https://tcgplayer-cdn.tcgplayer.com/product/617053_200w.jpg,68,23766,https://cpt.tcgcsv.com/5RX6,2025-02-28T15:58:30.693,1,,,,,,
617054,Divine Departure (Parallel),Divine Departure Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617054_200w.jpg,68,23766,https://cpt.tcgcsv.com/6RX6,2025-02-28T15:58:40.143,1,,,,,,
617055,Gum-Gum UFO,Gum Gum UFO,https://tcgplayer-cdn.tcgplayer.com/product/617055_200w.jpg,68,23766,https://cpt.tcgcsv.com/7RX6,2025-02-28T15:59:03.407,1,,,,,,
617056,Punk Hazard,Punk Hazard,https://tcgplayer-cdn.tcgplayer.com/product/617056_200w.jpg,68,23766,https://cpt.tcgcsv.com/8RX6,2025-02-28T15:59:13.477,1,,,,,,
617057,Trafalgar Law (022),Trafalgar Law 022,https://tcgplayer-cdn.tcgplayer.com/product/617057_200w.jpg,68,23766,https://cpt.tcgcsv.com/9RX6,2025-02-28T15:59:24.447,1,,,,,,
617058,Trafalgar Law (022) (Parallel),Trafalgar Law 022 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617058_200w.jpg,68,23766,https://cpt.tcgcsv.com/bRX6,2025-02-28T15:59:34.167,1,,,,,,
617059,Issho,Issho,https://tcgplayer-cdn.tcgplayer.com/product/617059_200w.jpg,68,23766,https://cpt.tcgcsv.com/cRX6,2025-02-28T15:59:44.68,1,,,,,,
617060,Edward.Newgate,EdwardNewgate,https://tcgplayer-cdn.tcgplayer.com/product/617060_200w.jpg,68,23766,https://cpt.tcgcsv.com/dRX6,2025-02-28T15:59:57.77,1,,,,,,
617061,Enel,Enel,https://tcgplayer-cdn.tcgplayer.com/product/617061_200w.jpg,68,23766,https://cpt.tcgcsv.com/fRX6,2025-02-28T16:00:07.893,1,,,,,,
617062,Kin'emon (026),Kinemon 026,https://tcgplayer-cdn.tcgplayer.com/product/617062_200w.jpg,68,23766,https://cpt.tcgcsv.com/gRX6,2025-02-28T16:00:17.34,1,,,,,,
617063,Kin'emon (027),Kinemon 027,https://tcgplayer-cdn.tcgplayer.com/product/617063_200w.jpg,68,23766,https://cpt.tcgcsv.com/hRX6,2025-02-28T16:00:28.413,1,,,,,,
617064,Kouzuki Momonosuke (028),Kouzuki Momonosuke 028,https://tcgplayer-cdn.tcgplayer.com/product/617064_200w.jpg,68,23766,https://cpt.tcgcsv.com/jRX6,2025-02-28T16:00:38.98,1,,,,,,
617065,Dracule Mihawk,Dracule Mihawk,https://tcgplayer-cdn.tcgplayer.com/product/617065_200w.jpg,68,23766,https://cpt.tcgcsv.com/kRX6,2025-02-28T16:00:50.293,1,,,,,,
617066,Smoker (030),Smoker 030,https://tcgplayer-cdn.tcgplayer.com/product/617066_200w.jpg,68,23766,https://cpt.tcgcsv.com/lRX6,2025-02-28T16:01:02.443,1,,,,,,
617067,Smoker (030) (Parallel),Smoker 030 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617067_200w.jpg,68,23766,https://cpt.tcgcsv.com/mRX6,2025-02-28T16:01:15.21,1,,,,,,
617068,Sengoku,Sengoku,https://tcgplayer-cdn.tcgplayer.com/product/617068_200w.jpg,68,23766,https://cpt.tcgcsv.com/nRX6,2025-02-28T16:01:53.09,1,,,,,,
617069,Tashigi,Tashigi,https://tcgplayer-cdn.tcgplayer.com/product/617069_200w.jpg,68,23766,https://cpt.tcgcsv.com/pRX6,2025-02-28T16:02:04.053,1,,,,,,
617070,Tashigi (Parallel),Tashigi Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617070_200w.jpg,68,23766,https://cpt.tcgcsv.com/qRX6,2025-02-28T16:02:15.083,1,,,,,,
617071,Nami (033),Nami 033,https://tcgplayer-cdn.tcgplayer.com/product/617071_200w.jpg,68,23766,https://cpt.tcgcsv.com/rRX6,2025-02-28T16:02:27.893,1,,,,,,
617072,Franky (034),Franky 034,https://tcgplayer-cdn.tcgplayer.com/product/617072_200w.jpg,68,23766,https://cpt.tcgcsv.com/sRX6,2025-02-28T16:02:38.787,1,,,,,,
617073,Brook (035),Brook 035,https://tcgplayer-cdn.tcgplayer.com/product/617073_200w.jpg,68,23766,https://cpt.tcgcsv.com/tRX6,2025-02-28T16:02:48.41,1,,,,,,
617074,Perona (036),Perona 036,https://tcgplayer-cdn.tcgplayer.com/product/617074_200w.jpg,68,23766,https://cpt.tcgcsv.com/vRX6,2025-02-28T16:02:57.953,1,,,,,,
617075,Lim,Lim,https://tcgplayer-cdn.tcgplayer.com/product/617075_200w.jpg,68,23766,https://cpt.tcgcsv.com/wRX6,2025-02-28T16:03:07.83,1,,,,,,
617076,Lim (Parallel),Lim Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617076_200w.jpg,68,23766,https://cpt.tcgcsv.com/xRX6,2025-02-28T16:03:19.52,1,,,,,,
617077,Roronoa Zoro (038),Roronoa Zoro 038,https://tcgplayer-cdn.tcgplayer.com/product/617077_200w.jpg,68,23766,https://cpt.tcgcsv.com/zRX6,2025-02-28T16:03:32.38,1,,,,,,
617078,Gum-Gum Dragon Fire Pistol Twister Star,Gum Gum Dragon Fire Pistol Twister Star,https://tcgplayer-cdn.tcgplayer.com/product/617078_200w.jpg,68,23766,https://cpt.tcgcsv.com/BRX6,2025-02-28T16:03:42.657,1,,,,,,
617079,The Weak Do Not Have the Right to Choose How They Die,The Weak Do Not Have the Right to Choose How They Die,https://tcgplayer-cdn.tcgplayer.com/product/617079_200w.jpg,68,23766,https://cpt.tcgcsv.com/CRX6,2025-02-28T16:03:54.67,1,,,,,,
617080,Radio Knife,Radio Knife,https://tcgplayer-cdn.tcgplayer.com/product/617080_200w.jpg,68,23766,https://cpt.tcgcsv.com/DRX6,2025-02-28T16:04:04.347,1,,,,,,
617081,Usopp (042),Usopp 042,https://tcgplayer-cdn.tcgplayer.com/product/617081_200w.jpg,68,23766,https://cpt.tcgcsv.com/FRX6,2025-02-28T16:04:26.057,1,,,,,,
617082,Usopp (042) (Parallel),Usopp 042 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617082_200w.jpg,68,23766,https://cpt.tcgcsv.com/GRX6,2025-02-28T16:04:39.16,1,,,,,,
617083,Moocy,Moocy,https://tcgplayer-cdn.tcgplayer.com/product/617083_200w.jpg,68,23766,https://cpt.tcgcsv.com/HRX6,2025-02-28T16:04:49.55,1,,,,,,
617084,Cub,Cub,https://tcgplayer-cdn.tcgplayer.com/product/617084_200w.jpg,68,23766,https://cpt.tcgcsv.com/JRX6,2025-02-28T16:05:00.877,1,,,,,,
617085,Cavendish (045),Cavendish 045,https://tcgplayer-cdn.tcgplayer.com/product/617085_200w.jpg,68,23766,https://cpt.tcgcsv.com/KRX6,2025-02-28T16:05:11.667,1,,,,,,
617086,Cavendish (045) (Parallel),Cavendish 045 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617086_200w.jpg,68,23766,https://cpt.tcgcsv.com/LRX6,2025-02-28T16:05:21.883,1,,,,,,
617087,Kyros,Kyros,https://tcgplayer-cdn.tcgplayer.com/product/617087_200w.jpg,68,23766,https://cpt.tcgcsv.com/MRX6,2025-02-28T16:05:32.22,1,,,,,,
617088,Kyros (Parallel),Kyros Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617088_200w.jpg,68,23766,https://cpt.tcgcsv.com/NRX6,2025-02-28T16:05:42.137,1,,,,,,
617089,Koala,Koala,https://tcgplayer-cdn.tcgplayer.com/product/617089_200w.jpg,68,23766,https://cpt.tcgcsv.com/PRX6,2025-02-28T16:06:04.393,1,,,,,,
617090,Sai,Sai,https://tcgplayer-cdn.tcgplayer.com/product/617090_200w.jpg,68,23766,https://cpt.tcgcsv.com/QRX6,2025-02-28T16:06:14.433,1,,,,,,
617091,Sabo,Sabo,https://tcgplayer-cdn.tcgplayer.com/product/617091_200w.jpg,68,23766,https://cpt.tcgcsv.com/RRX6,2025-02-28T16:06:24.65,1,,,,,,
617092,Hajrudin,Hajrudin,https://tcgplayer-cdn.tcgplayer.com/product/617092_200w.jpg,68,23766,https://cpt.tcgcsv.com/SRX6,2025-02-28T16:06:34.087,1,,,,,,
617093,Hack,Hack,https://tcgplayer-cdn.tcgplayer.com/product/617093_200w.jpg,68,23766,https://cpt.tcgcsv.com/TRX6,2025-02-28T16:06:45.257,1,,,,,,
617094,Bartolomeo,Bartolomeo,https://tcgplayer-cdn.tcgplayer.com/product/617094_200w.jpg,68,23766,https://cpt.tcgcsv.com/VRX6,2025-02-28T16:06:57.407,1,,,,,,
617095,Bian,Bian,https://tcgplayer-cdn.tcgplayer.com/product/617095_200w.jpg,68,23766,https://cpt.tcgcsv.com/WRX6,2025-02-28T16:07:07.167,1,,,,,,
617096,Blue Gilly,Blue Gilly,https://tcgplayer-cdn.tcgplayer.com/product/617096_200w.jpg,68,23766,https://cpt.tcgcsv.com/XRX6,2025-02-28T16:07:17.987,1,,,,,,
617097,Marco,Marco,https://tcgplayer-cdn.tcgplayer.com/product/617097_200w.jpg,68,23766,https://cpt.tcgcsv.com/ZRX6,2025-02-28T16:07:27.81,1,,,,,,
617098,Mansherry,Mansherry,https://tcgplayer-cdn.tcgplayer.com/product/617098_200w.jpg,68,23766,https://cpt.tcgcsv.com/-RX6,2025-02-28T16:07:38.677,1,,,,,,
617099,Leo,Leo,https://tcgplayer-cdn.tcgplayer.com/product/617099_200w.jpg,68,23766,https://cpt.tcgcsv.com/_RX6,2025-02-28T16:07:47.747,1,,,,,,
617100,Rebecca,Rebecca,https://tcgplayer-cdn.tcgplayer.com/product/617100_200w.jpg,68,23766,https://cpt.tcgcsv.com/0SX6,2025-02-28T16:07:57.08,1,,,,,,
617101,Rebecca (Parallel),Rebecca Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617101_200w.jpg,68,23766,https://cpt.tcgcsv.com/2SX6,2025-02-28T16:08:07.1,1,,,,,,
617102,Fo...llow...Me...and...I...Will...Gui...de...You,FollowMeandIWillGuideYou,https://tcgplayer-cdn.tcgplayer.com/product/617102_200w.jpg,68,23766,https://cpt.tcgcsv.com/3SX6,2025-02-28T16:08:18.56,1,,,,,,
617103,Barrier-Barrier Pistol,Barrier Barrier Pistol,https://tcgplayer-cdn.tcgplayer.com/product/617103_200w.jpg,68,23766,https://cpt.tcgcsv.com/5SX6,2025-02-28T16:08:40.053,1,,,,,,
617104,Special Long-Range Attack!! Bagworm,Special Long Range Attack Bagworm,https://tcgplayer-cdn.tcgplayer.com/product/617104_200w.jpg,68,23766,https://cpt.tcgcsv.com/6SX6,2025-02-28T16:09:15.613,1,,,,,,
617105,Violet,Violet,https://tcgplayer-cdn.tcgplayer.com/product/617105_200w.jpg,68,23766,https://cpt.tcgcsv.com/7SX6,2025-02-28T16:09:26.71,1,,,,,,
617106,Vinsmoke Sanji,Vinsmoke Sanji,https://tcgplayer-cdn.tcgplayer.com/product/617106_200w.jpg,68,23766,https://cpt.tcgcsv.com/8SX6,2025-02-28T16:09:39.12,1,,,,,,
617107,Clone Soldier,Clone Soldier,https://tcgplayer-cdn.tcgplayer.com/product/617107_200w.jpg,68,23766,https://cpt.tcgcsv.com/9SX6,2025-02-28T16:09:48.793,1,,,,,,
617108,Sugar (065),Sugar 065,https://tcgplayer-cdn.tcgplayer.com/product/617108_200w.jpg,68,23766,https://cpt.tcgcsv.com/bSX6,2025-02-28T16:09:59.127,1,,,,,,
617109,Giolla,Giolla,https://tcgplayer-cdn.tcgplayer.com/product/617109_200w.jpg,68,23766,https://cpt.tcgcsv.com/cSX6,2025-02-28T16:10:09.067,1,,,,,,
617110,Senor Pink,Senor Pink,https://tcgplayer-cdn.tcgplayer.com/product/617110_200w.jpg,68,23766,https://cpt.tcgcsv.com/dSX6,2025-02-28T16:10:20.423,1,,,,,,
617111,Senor Pink (Parallel),Senor Pink Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617111_200w.jpg,68,23766,https://cpt.tcgcsv.com/fSX6,2025-02-28T16:10:29.777,1,,,,,,
617112,Diamante,Diamante,https://tcgplayer-cdn.tcgplayer.com/product/617112_200w.jpg,68,23766,https://cpt.tcgcsv.com/gSX6,2025-02-28T16:10:42.22,1,,,,,,
617113,Fighting Fish,Fighting Fish,https://tcgplayer-cdn.tcgplayer.com/product/617113_200w.jpg,68,23766,https://cpt.tcgcsv.com/hSX6,2025-02-28T16:10:52.36,1,,,,,,
617114,Trebol,Trebol,https://tcgplayer-cdn.tcgplayer.com/product/617114_200w.jpg,68,23766,https://cpt.tcgcsv.com/jSX6,2025-02-28T16:11:01.36,1,,,,,,
617115,Donquixote Doflamingo,Donquixote Doflamingo,https://tcgplayer-cdn.tcgplayer.com/product/617115_200w.jpg,68,23766,https://cpt.tcgcsv.com/kSX6,2025-02-28T16:11:12.59,1,,,,,,
617116,Donquixote Doflamingo (Parallel),Donquixote Doflamingo Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617116_200w.jpg,68,23766,https://cpt.tcgcsv.com/lSX6,2025-02-28T16:11:21.853,1,,,,,,
617117,Donquixote Rosinante,Donquixote Rosinante,https://tcgplayer-cdn.tcgplayer.com/product/617117_200w.jpg,68,23766,https://cpt.tcgcsv.com/mSX6,2025-02-28T16:11:33.39,1,,,,,,
617118,Donquixote Rosinante (Parallel),Donquixote Rosinante Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617118_200w.jpg,68,23766,https://cpt.tcgcsv.com/nSX6,2025-02-28T16:11:44.127,1,,,,,,
617119,Buffalo,Buffalo,https://tcgplayer-cdn.tcgplayer.com/product/617119_200w.jpg,68,23766,https://cpt.tcgcsv.com/pSX6,2025-02-28T16:12:07.673,1,,,,,,
617120,Pica,Pica,https://tcgplayer-cdn.tcgplayer.com/product/617120_200w.jpg,68,23766,https://cpt.tcgcsv.com/qSX6,2025-02-28T16:12:17.987,1,,,,,,
617121,Foxy,Foxy,https://tcgplayer-cdn.tcgplayer.com/product/617121_200w.jpg,68,23766,https://cpt.tcgcsv.com/rSX6,2025-02-28T16:12:30.217,1,,,,,,
617122,Baby 5,Baby 5,https://tcgplayer-cdn.tcgplayer.com/product/617122_200w.jpg,68,23766,https://cpt.tcgcsv.com/sSX6,2025-02-28T16:12:43.717,1,,,,,,
617123,Bellamy,Bellamy,https://tcgplayer-cdn.tcgplayer.com/product/617123_200w.jpg,68,23766,https://cpt.tcgcsv.com/tSX6,2025-02-28T16:12:53.27,1,,,,,,
617124,I Do Not Forgive Those Who Laugh at My Family!!!,I Do Not Forgive Those Who Laugh at My Family,https://tcgplayer-cdn.tcgplayer.com/product/617124_200w.jpg,68,23766,https://cpt.tcgcsv.com/vSX6,2025-02-28T16:13:02.84,1,,,,,,
617125,God Thread,God Thread,https://tcgplayer-cdn.tcgplayer.com/product/617125_200w.jpg,68,23766,https://cpt.tcgcsv.com/wSX6,2025-02-28T16:13:11.943,1,,,,,,
617126,Little Black Bears,Little Black Bears,https://tcgplayer-cdn.tcgplayer.com/product/617126_200w.jpg,68,23766,https://cpt.tcgcsv.com/xSX6,2025-02-28T16:13:21.323,1,,,,,,
617127,Usopp (081),Usopp 081,https://tcgplayer-cdn.tcgplayer.com/product/617127_200w.jpg,68,23766,https://cpt.tcgcsv.com/zSX6,2025-02-28T16:13:31.097,1,,,,,,
617128,Kuzan,Kuzan,https://tcgplayer-cdn.tcgplayer.com/product/617128_200w.jpg,68,23766,https://cpt.tcgcsv.com/BSX6,2025-02-28T16:13:40.917,1,,,,,,
617129,Kuzan (Parallel),Kuzan Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617129_200w.jpg,68,23766,https://cpt.tcgcsv.com/CSX6,2025-02-28T16:13:49.523,1,,,,,,
617130,Kouzuki Momonosuke (083),Kouzuki Momonosuke 083,https://tcgplayer-cdn.tcgplayer.com/product/617130_200w.jpg,68,23766,https://cpt.tcgcsv.com/DSX6,2025-02-28T16:13:59.18,1,,,,,,
617131,Sanjuan.Wolf,SanjuanWolf,https://tcgplayer-cdn.tcgplayer.com/product/617131_200w.jpg,68,23766,https://cpt.tcgcsv.com/FSX6,2025-02-28T16:14:09.663,1,,,,,,
617132,Jesus Burgess,Jesus Burgess,https://tcgplayer-cdn.tcgplayer.com/product/617132_200w.jpg,68,23766,https://cpt.tcgcsv.com/GSX6,2025-02-28T16:14:20.213,1,,,,,,
617133,Shiryu,Shiryu,https://tcgplayer-cdn.tcgplayer.com/product/617133_200w.jpg,68,23766,https://cpt.tcgcsv.com/HSX6,2025-02-28T16:14:41.89,1,,,,,,
617134,Tony Tony.Chopper (087),Tony TonyChopper 087,https://tcgplayer-cdn.tcgplayer.com/product/617134_200w.jpg,68,23766,https://cpt.tcgcsv.com/JSX6,2025-02-28T16:15:32.913,1,,,,,,
617135,Nami (088),Nami 088,https://tcgplayer-cdn.tcgplayer.com/product/617135_200w.jpg,68,23766,https://cpt.tcgcsv.com/KSX6,2025-02-28T16:15:42.697,1,,,,,,
617136,Nico Robin,Nico Robin,https://tcgplayer-cdn.tcgplayer.com/product/617136_200w.jpg,68,23766,https://cpt.tcgcsv.com/LSX6,2025-02-28T16:15:52.33,1,,,,,,
617137,Franky (090),Franky 090,https://tcgplayer-cdn.tcgplayer.com/product/617137_200w.jpg,68,23766,https://cpt.tcgcsv.com/MSX6,2025-02-28T16:16:01.48,1,,,,,,
617138,Franky (090) (Parallel),Franky 090 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617138_200w.jpg,68,23766,https://cpt.tcgcsv.com/NSX6,2025-02-28T16:16:11.087,1,,,,,,
617139,Brook (091),Brook 091,https://tcgplayer-cdn.tcgplayer.com/product/617139_200w.jpg,68,23766,https://cpt.tcgcsv.com/PSX6,2025-02-28T16:16:20.63,1,,,,,,
617140,Perona (092),Perona 092,https://tcgplayer-cdn.tcgplayer.com/product/617140_200w.jpg,68,23766,https://cpt.tcgcsv.com/QSX6,2025-02-28T16:16:30.133,1,,,,,,
617141,Saint Homing,Saint Homing,https://tcgplayer-cdn.tcgplayer.com/product/617141_200w.jpg,68,23766,https://cpt.tcgcsv.com/RSX6,2025-02-28T16:16:39.157,1,,,,,,
617142,Ryuma,Ryuma,https://tcgplayer-cdn.tcgplayer.com/product/617142_200w.jpg,68,23766,https://cpt.tcgcsv.com/SSX6,2025-02-28T16:16:50.963,1,,,,,,
617143,Roronoa Zoro (095),Roronoa Zoro 095,https://tcgplayer-cdn.tcgplayer.com/product/617143_200w.jpg,68,23766,https://cpt.tcgcsv.com/TSX6,2025-02-28T16:16:59.797,1,,,,,,
617144,There's No Longer Any Need for the Seven Warlords of the Sea!!!,Theres No Longer Any Need for the Seven Warlords of the Sea,https://tcgplayer-cdn.tcgplayer.com/product/617144_200w.jpg,68,23766,https://cpt.tcgcsv.com/VSX6,2025-02-28T16:17:10.347,1,,,,,,
617145,Gum-Gum Rhino Schneider,Gum Gum Rhino Schneider,https://tcgplayer-cdn.tcgplayer.com/product/617145_200w.jpg,68,23766,https://cpt.tcgcsv.com/WSX6,2025-02-28T16:17:20.293,1,,,,,,
617146,Liberation,Liberation,https://tcgplayer-cdn.tcgplayer.com/product/617146_200w.jpg,68,23766,https://cpt.tcgcsv.com/XSX6,2025-02-28T16:17:32.683,1,,,,,,
617147,Eustass"Captain"Kid (099),EustassCaptainKid 099,https://tcgplayer-cdn.tcgplayer.com/product/617147_200w.jpg,68,23766,https://cpt.tcgcsv.com/ZSX6,2025-02-28T16:17:53.4,1,,,,,,
617148,Eustass"Captain"Kid (099) (Parallel),EustassCaptainKid 099 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617148_200w.jpg,68,23766,https://cpt.tcgcsv.com/-SX6,2025-02-28T16:18:05.443,1,,,,,,
617149,Inazuma,Inazuma,https://tcgplayer-cdn.tcgplayer.com/product/617149_200w.jpg,68,23766,https://cpt.tcgcsv.com/_SX6,2025-02-28T16:18:23.777,1,,,,,,
617150,Urouge,Urouge,https://tcgplayer-cdn.tcgplayer.com/product/617150_200w.jpg,68,23766,https://cpt.tcgcsv.com/0TX6,2025-02-28T16:19:18.573,1,,,,,,
617151,Emporio.Ivankov,EmporioIvankov,https://tcgplayer-cdn.tcgplayer.com/product/617151_200w.jpg,68,23766,https://cpt.tcgcsv.com/2TX6,2025-02-28T16:19:32.203,1,,,,,,
617152,Capone"Gang"Bege,CaponeGangBege,https://tcgplayer-cdn.tcgplayer.com/product/617152_200w.jpg,68,23766,https://cpt.tcgcsv.com/3TX6,2025-02-28T16:19:46.147,1,,,,,,
