productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extLife,extPower,extSubtypes,extAttribute,extCost,extCounterplus
500140,Charlotte Pudding,Charlotte Pudding,https://tcgplayer-cdn.tcgplayer.com/product/500140_200w.jpg,68,22930,https://cpt.tcgcsv.com/Q306,2023-06-30T04:03:09.007,1,0.09,0.25,1.43,0.17,,Normal,C,ST07-008,"[On Play] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards.",Yellow,Character,,3000,Big Mom Pirates,Wisdom,2,2000
500142,Charlotte Mont-d'Or,Charlotte Mont dOr,https://tcgplayer-cdn.tcgplayer.com/product/500142_200w.jpg,68,22930,https://cpt.tcgcsv.com/S306,2023-06-30T04:03:09.007,1,0.08,0.2,1.42,0.13,,Normal,C,ST07-009,"[Activate:Main] <strong>You may rest this Character and add 1 card from the top or bottom of your Life cards to your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.
<br>
[Trigger] <strong>You may trash 1 card from your hand</strong>: Play this card.",Yellow,Character,,4000,Big Mom Pirates,Special,3,1000
500145,Charlotte Linlin (010),Charlotte Linlin 010,https://tcgplayer-cdn.tcgplayer.com/product/500145_200w.jpg,68,22930,https://cpt.tcgcsv.com/W306,2023-06-30T04:03:09.007,1,9.5,13.99,21.88,10.04,,Foil,SR,ST07-010,"[On Play] Your opponent chooses one:
<br>
• Trash 1 card from the top of your opponent's Life cards.
<br>
• Add 1 card from the top of your deck to the top of your Life cards.",Yellow,Character,,8000,The Four Emperors;Big Mom Pirates,Special,7,
500147,Zeus,Zeus,https://tcgplayer-cdn.tcgplayer.com/product/500147_200w.jpg,68,22930,https://cpt.tcgcsv.com/Z306,2023-06-30T04:03:09.007,1,0.05,0.2,1.42,0.12,,Normal,C,ST07-011,"[Activate:Main] <strong>You may rest this Character</strong>: Up to 1 of your [Charlotte Linlin] cards gains [Banish] during this turn. <em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>
<br>
[Trigger] Play this card.",Yellow,Character,,3000,Big Mom Pirates;Homies,Special,3,1000
500149,Baron Tamago,Baron Tamago,https://tcgplayer-cdn.tcgplayer.com/product/500149_200w.jpg,68,22930,https://cpt.tcgcsv.com/_306,2023-06-30T04:03:09.007,1,0.02,0.15,1.35,0.06,,Normal,C,ST07-012,,Yellow,Character,,6000,Big Mom Pirates,Strike,4,1000
500150,Prometheus,Prometheus,https://tcgplayer-cdn.tcgplayer.com/product/500150_200w.jpg,68,22930,https://cpt.tcgcsv.com/0506,2023-06-30T04:03:09.007,1,0.05,0.2,2.0,0.14,,Normal,C,ST07-013,"[Activate:Main] <strong>You may rest this Character</strong>: Up to 1 of your [Charlotte Linlin] cards gains [Double Attack] during this turn. <em>(This card deals 2 damage.)</em>
<br>
[Trigger] Play this card.",Yellow,Character,,3000,Big Mom Pirates;Homies,Special,3,1000
500151,Pekoms,Pekoms,https://tcgplayer-cdn.tcgplayer.com/product/500151_200w.jpg,68,22930,https://cpt.tcgcsv.com/2506,2023-06-30T04:03:09.007,1,0.01,0.1,1.34,0.06,,Normal,C,ST07-014,,Yellow,Character,,5000,Minks;Big Mom Pirates,Strike,3,1000
500152,Soul Pocus,Soul Pocus,https://tcgplayer-cdn.tcgplayer.com/product/500152_200w.jpg,68,22930,https://cpt.tcgcsv.com/3506,2023-06-30T04:03:09.007,1,0.34,0.5,1.49,0.43,,Normal,C,ST07-015,"[Main] Your opponent chooses one:
<br>
• Trash 1 card from the top of your opponent's Life cards.
<br>
• Add 1 card from the top of your deck to the top of your Life cards.
<br>
[Trigger] Activate this card's [Main] effect.",Yellow,Event,,,The Four Emperors;Big Mom Pirates,,5,
500153,Power Mochi,Power Mochi,https://tcgplayer-cdn.tcgplayer.com/product/500153_200w.jpg,68,22930,https://cpt.tcgcsv.com/5506,2023-06-30T04:03:09.007,1,0.03,0.2,1.43,0.15,,Normal,C,ST07-016,"[Counter] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards. Then, up to 1 of your Leader or Character cards gains +2000 power during this battle.
<br>
[Trigger] Draw 1 card, look at up to 1 card from the top of your opponent's Life cards, and place it at the top or bottom of the Life cards.",Yellow,Event,,,Big Mom Pirates,,1,
500154,Queen Mama Chanter,Queen Mama Chanter,https://tcgplayer-cdn.tcgplayer.com/product/500154_200w.jpg,68,22930,https://cpt.tcgcsv.com/6506,2023-06-30T04:03:09.007,1,0.18,0.25,1.0,0.25,,Normal,C,ST07-017,[Activate:Main] <strong>You may rest this Stage and add 1 card from the top or bottom of your Life cards to your hand</strong>: Add up to 1 of your Characters with a cost of 3 to the top of the owner's Life cards face-up.,Yellow,Stage,,,Big Mom Pirates;Homies,,2,
