productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute
617048,Mocha,Mocha,https://tcgplayer-cdn.tcgplayer.com/product/617048_200w.jpg,68,23766,https://cpt.tcgcsv.com/-QX6,2025-03-21T04:10:14.857,1,0.03,0.16,1.56,0.12,,Normal,UC,OP10-015,[On Play] Give up to 1 of your opponent's Characters 1000 power during this turn.,Red,Character,3,3000,Punk Hazard,2000,Strike
617049,Monet,Monet,https://tcgplayer-cdn.tcgplayer.com/product/617049_200w.jpg,68,23766,https://cpt.tcgcsv.com/_QX6,2025-03-21T04:10:14.857,1,1.0,1.72,9.0,1.47,,Foil,SR,OP10-016,"[Activate: Main] <strong>You may rest this Character:</strong> Give up to 2 rested DON!! cards to your Leader or 1 of your Characters. Then, give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,2,3000,Donquixote Pirates;Punk Hazard,1000,Special
617050,Monet (Parallel),Monet Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617050_200w.jpg,68,23766,https://cpt.tcgcsv.com/0RX6,2025-03-21T04:10:14.857,1,14.2,17.93,25.99,15.7,,Foil,SR,OP10-016,"[Activate: Main] <strong>You may rest this Character:</strong> Give up to 2 rested DON!! cards to your Leader or 1 of your Characters. Then, give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,2,3000,Donquixote Pirates;Punk Hazard,1000,Special
617051,Rock,Rock,https://tcgplayer-cdn.tcgplayer.com/product/617051_200w.jpg,68,23766,https://cpt.tcgcsv.com/2RX6,2025-03-21T04:10:14.857,1,0.01,0.15,1.56,0.07,,Normal,C,OP10-017,"[On Play] If you don't have [Scotch], play up to 1 [Scotch] from your hand.",Red,Character,2,3000,Punk Hazard,1000,Ranged
617052,Ten-Layer Igloo,Ten Layer Igloo,https://tcgplayer-cdn.tcgplayer.com/product/617052_200w.jpg,68,23766,https://cpt.tcgcsv.com/3RX6,2025-03-21T04:10:14.857,1,0.04,0.15,1.99,0.11,,Normal,C,OP10-018,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, give up to 1 of your opponent's Leader or Character cards 2000 power during this turn.<br>
[Trigger] Up to 1 of your Leader or Character cards gains +1000 power during this turn.",Red,Event,2,,Donquixote Pirates;Punk Hazard,,
617053,Divine Departure,Divine Departure,https://tcgplayer-cdn.tcgplayer.com/product/617053_200w.jpg,68,23766,https://cpt.tcgcsv.com/5RX6,2025-03-21T04:10:14.857,1,0.36,1.25,2.99,1.33,,Foil,R,OP10-019,"[Main] <strong>You may rest 5 of your DON!! cards:</strong> K.O. up to 1 of your opponent's Characters with 8000 power or less.<br>
[Counter] Up to 1 of your Leader gains +3000 power during this battle.",Red,Event,1,,The Four Emperors;Red-Haired Pirates,,
617054,Divine Departure (Parallel),Divine Departure Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617054_200w.jpg,68,23766,https://cpt.tcgcsv.com/6RX6,2025-03-21T04:10:14.857,1,67.79,81.39,140.0,74.29,,Foil,R,OP10-019,"[Main] <strong>You may rest 5 of your DON!! cards:</strong> K.O. up to 1 of your opponent's Characters with 8000 power or less.<br>
[Counter] Up to 1 of your Leader gains +3000 power during this battle.",Red,Event,1,,The Four Emperors;Red-Haired Pirates,,
617055,Gum-Gum UFO,Gum Gum UFO,https://tcgplayer-cdn.tcgplayer.com/product/617055_200w.jpg,68,23766,https://cpt.tcgcsv.com/7RX6,2025-03-21T04:10:14.857,1,0.02,0.16,1.56,0.1,,Normal,UC,OP10-020,"[Main] Give up to 1 of your opponent's Characters 4000 power during this turn. Then, if you have 2 or less Life cards, up to 1 of your Leader or Character cards gains +1000 power during this turn.<br>
[Trigger] K.O. up to 1 of your opponent's Characters with 3000 power or less.",Red,Event,2,,Straw Hat Crew;Punk Hazard,,
617056,Punk Hazard,Punk Hazard,https://tcgplayer-cdn.tcgplayer.com/product/617056_200w.jpg,68,23766,https://cpt.tcgcsv.com/8RX6,2025-03-21T04:10:14.857,1,0.01,0.15,1.55,0.07,,Normal,C,OP10-021,"[Activate: Main] <strong>You may rest this Stage:</strong> If your Leader is [Caesar Clown], give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Red,Stage,1,,Punk Hazard,,
617057,Trafalgar Law (022),Trafalgar Law 022,https://tcgplayer-cdn.tcgplayer.com/product/617057_200w.jpg,68,23766,https://cpt.tcgcsv.com/9RX6,2025-03-21T04:10:14.857,1,0.01,0.25,1.81,0.17,,Normal,L,OP10-022,"[DON!! x1] [Activate: Main] [Once Per Turn] <strong>If the total cost of your Characters is 5 or more, you may return 1 of your Characters to the owner's hand:</strong> Reveal 1 card from the top of your Life cards. If that card is a ""Supernovas"" type Character card with a cost of 5 or less, you may play that card.",Green;Yellow,Leader,,5000,Heart Pirates;Supernovas;Dressrosa,,Slash
617058,Trafalgar Law (022) (Parallel),Trafalgar Law 022 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617058_200w.jpg,68,23766,https://cpt.tcgcsv.com/bRX6,2025-03-21T04:10:14.857,1,43.84,48.28,100.0,45.26,,Foil,L,OP10-022,"[DON!! x1] [Activate: Main] [Once Per Turn] <strong>If the total cost of your Characters is 5 or more, you may return 1 of your Characters to the owner's hand:</strong> Reveal 1 card from the top of your Life cards. If that card is a ""Supernovas"" type Character card with a cost of 5 or less, you may play that card.",Green;Yellow,Leader,,5000,Heart Pirates;Supernovas;Dressrosa,,Slash
617059,Issho,Issho,https://tcgplayer-cdn.tcgplayer.com/product/617059_200w.jpg,68,23766,https://cpt.tcgcsv.com/cRX6,2025-03-21T04:10:14.857,1,0.01,0.15,1.55,0.08,,Normal,C,OP10-023,"[On Play] If your Leader has the ""Navy"" type, rest up to 2 of your opponent's Characters with a cost of 5 or less.",Green,Character,5,6000,Navy;Dressrosa,1000,Slash
617060,Edward.Newgate,EdwardNewgate,https://tcgplayer-cdn.tcgplayer.com/product/617060_200w.jpg,68,23766,https://cpt.tcgcsv.com/dRX6,2025-03-21T04:10:14.857,1,0.02,0.15,1.55,0.13,,Normal,C,OP10-024,"[On Play] If you have 2 or more rested Characters, rest up to 1 of your opponent's Characters with a cost of 5 or less. Then, K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.",Green,Character,5,6000,The Four Emperors;Whitebeard Pirates;ODYSSEY,1000,Special
617061,Enel,Enel,https://tcgplayer-cdn.tcgplayer.com/product/617061_200w.jpg,68,23766,https://cpt.tcgcsv.com/fRX6,2025-03-21T04:10:14.857,1,0.01,0.2,2.26,0.16,,Foil,R,OP10-025,"[On Play] If you have 2 or more rested Characters, draw 3 cards and trash 2 cards from your hand.",Green,Character,5,6000,ODYSSEY;Sky Island,1000,Special
617062,Kin'emon (026),Kinemon 026,https://tcgplayer-cdn.tcgplayer.com/product/617062_200w.jpg,68,23766,https://cpt.tcgcsv.com/gRX6,2025-03-21T04:10:14.857,1,0.01,0.14,1.56,0.06,,Normal,C,OP10-026,[Activate: Main] <strong>You may place this Character and 1 [Kin'emon] with 0 power from your trash at the bottom of your deck in any order:</strong> Play up to 1 [Kin'emon] with a cost of 6 from your hand.,Green,Character,2,1000,Land of Wano;The Akazaya Nine;Punk Hazard,1000,Slash
617063,Kin'emon (027),Kinemon 027,https://tcgplayer-cdn.tcgplayer.com/product/617063_200w.jpg,68,23766,https://cpt.tcgcsv.com/hRX6,2025-03-21T04:10:14.857,1,0.02,0.16,1.56,0.09,,Normal,UC,OP10-027,[Activate: Main] <strong>You may place this Character and 1 [Kin'emon] with 1000 power from your trash at the bottom of your deck in any order:</strong> Play up to 1 [Kin'emon] with a cost of 6 from your hand.,Green,Character,2,,Land of Wano;The Akazaya Nine;Punk Hazard,2000,Slash
617064,Kouzuki Momonosuke (028),Kouzuki Momonosuke 028,https://tcgplayer-cdn.tcgplayer.com/product/617064_200w.jpg,68,23766,https://cpt.tcgcsv.com/jRX6,2025-03-21T04:10:14.857,1,0.05,0.2,1.56,0.12,,Normal,UC,OP10-028,"[Activate: Main] <strong>You may rest 2 of your DON!! cards and trash this Character:</strong> Look at 5 cards from the top of your deck; reveal up to 2 ""The Akazaya Nine"" type cards and add them to your hand. Then, place the rest at the bottom of your deck in any order.",Green,Character,1,1000,Land of Wano;Kouzuki Clan;Punk Hazard,1000,Special
617065,Dracule Mihawk,Dracule Mihawk,https://tcgplayer-cdn.tcgplayer.com/product/617065_200w.jpg,68,23766,https://cpt.tcgcsv.com/kRX6,2025-03-21T04:10:14.857,1,0.02,0.2,2.26,0.15,,Foil,R,OP10-029,"[On Play] If you have 2 or more rested Characters, set up to 1 of your rested ""ODYSSEY"" type Characters with a cost of 5 or less as active.",Green,Character,5,6000,The Seven Warlords of the Sea;ODYSSEY,1000,Slash
617066,Smoker (030),Smoker 030,https://tcgplayer-cdn.tcgplayer.com/product/617066_200w.jpg,68,23766,https://cpt.tcgcsv.com/lRX6,2025-03-21T04:10:14.857,1,4.75,6.95,12.15,5.34,,Foil,SR,OP10-030,"[Banish] <em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em><br>
[Activate: Main] Set up to 1 of your DON!! cards as active. Then, you cannot set DON!! cards as active using Character effects during this turn.",Green,Character,5,7000,Navy;Punk Hazard,,Slash
617067,Smoker (030) (Parallel),Smoker 030 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617067_200w.jpg,68,23766,https://cpt.tcgcsv.com/mRX6,2025-03-21T04:10:14.857,1,48.75,52.74,69.0,51.8,,Foil,SR,OP10-030,"[Banish] <em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em><br>
[Activate: Main] Set up to 1 of your DON!! cards as active. Then, you cannot set DON!! cards as active using Character effects during this turn.",Green,Character,5,7000,Navy;Punk Hazard,,Slash
617068,Sengoku,Sengoku,https://tcgplayer-cdn.tcgplayer.com/product/617068_200w.jpg,68,23766,https://cpt.tcgcsv.com/nRX6,2025-03-21T04:10:14.857,1,0.02,0.15,1.55,0.07,,Normal,C,OP10-031,,Green,Character,5,7000,Navy;Dressrosa,1000,Wisdom
617069,Tashigi,Tashigi,https://tcgplayer-cdn.tcgplayer.com/product/617069_200w.jpg,68,23766,https://cpt.tcgcsv.com/pRX6,2025-03-21T04:10:14.857,1,6.2,10.0,16.0,7.42,,Foil,SR,OP10-032,"If you have a green Character other than [Tashigi] that would be removed from the field by your opponent's effect, you may rest this Character instead.",Green,Character,3,4000,Navy;Punk Hazard,2000,Special
617070,Tashigi (Parallel),Tashigi Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617070_200w.jpg,68,23766,https://cpt.tcgcsv.com/qRX6,2025-03-21T04:10:14.857,1,39.19,44.53,89.99,41.75,,Foil,SR,OP10-032,"If you have a green Character other than [Tashigi] that would be removed from the field by your opponent's effect, you may rest this Character instead.",Green,Character,3,4000,Navy;Punk Hazard,2000,Special
617071,Nami (033),Nami 033,https://tcgplayer-cdn.tcgplayer.com/product/617071_200w.jpg,68,23766,https://cpt.tcgcsv.com/rRX6,2025-03-21T04:10:14.857,1,0.09,0.2,1.56,0.18,,Normal,UC,OP10-033,"[On Play] If you have 2 or more rested ""ODYSSEY"" type Characters, up to 1 of your opponent's rested DON!! cards will not become active in your opponent's next Refresh Phase.",Green,Character,2,2000,Straw Hat Crew;ODYSSEY,2000,Special
617072,Franky (034),Franky 034,https://tcgplayer-cdn.tcgplayer.com/product/617072_200w.jpg,68,23766,https://cpt.tcgcsv.com/sRX6,2025-03-21T04:10:14.857,1,0.03,0.15,1.56,0.08,,Normal,C,OP10-034,"[Once Per Turn] If this Character would be K.O.'d in battle, you may add 1 card from the top of your Life cards to your hand instead.",Green,Character,4,5000,Straw Hat Crew;ODYSSEY,1000,Strike
617073,Brook (035),Brook 035,https://tcgplayer-cdn.tcgplayer.com/product/617073_200w.jpg,68,23766,https://cpt.tcgcsv.com/tRX6,2025-03-21T04:10:14.857,1,0.04,0.15,1.56,0.08,,Normal,C,OP10-035,[On K.O.] Rest up to 1 of your opponent's Leader or Character cards with a cost of 5 or less.,Green,Character,3,5000,Straw Hat Crew;ODYSSEY,,Slash
617074,Perona (036),Perona 036,https://tcgplayer-cdn.tcgplayer.com/product/617074_200w.jpg,68,23766,https://cpt.tcgcsv.com/vRX6,2025-03-21T04:10:14.857,1,0.03,0.15,1.56,0.1,,Normal,C,OP10-036,"[Your Turn] [Once Per Turn] If a Character is rested by your effect, set up to 1 of your DON!! cards as active.",Green,Character,4,5000,Thriller Bark Pirates;ODYSSEY;Muggy Kingdom,1000,Special
617075,Lim,Lim,https://tcgplayer-cdn.tcgplayer.com/product/617075_200w.jpg,68,23766,https://cpt.tcgcsv.com/wRX6,2025-03-21T04:10:14.857,1,0.02,0.25,2.26,0.2,,Foil,R,OP10-037,"[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your ""ODYSSEY"" type Characters instead.<br>
[End of Your Turn] Set up to 1 of your ""ODYSSEY"" type Characters as active.",Green,Character,1,,ODYSSEY,1000,Wisdom
617076,Lim (Parallel),Lim Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617076_200w.jpg,68,23766,https://cpt.tcgcsv.com/xRX6,2025-03-21T04:10:14.857,1,11.0,15.13,27.99,14.13,,Foil,R,OP10-037,"[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your ""ODYSSEY"" type Characters instead.<br>
[End of Your Turn] Set up to 1 of your ""ODYSSEY"" type Characters as active.",Green,Character,1,,ODYSSEY,1000,Wisdom
617077,Roronoa Zoro (038),Roronoa Zoro 038,https://tcgplayer-cdn.tcgplayer.com/product/617077_200w.jpg,68,23766,https://cpt.tcgcsv.com/zRX6,2025-03-21T04:10:14.857,1,0.03,0.15,1.56,0.1,,Normal,C,OP10-038,"[Opponent's Turn] If you have 2 or more rested Characters, this Character gains +2000 power.",Green,Character,5,6000,Straw Hat Crew;Supernovas;ODYSSEY,1000,Slash
617078,Gum-Gum Dragon Fire Pistol Twister Star,Gum Gum Dragon Fire Pistol Twister Star,https://tcgplayer-cdn.tcgplayer.com/product/617078_200w.jpg,68,23766,https://cpt.tcgcsv.com/BRX6,2025-03-21T04:10:14.857,1,0.09,0.18,1.56,0.15,,Normal,UC,OP10-039,"[Main] If your Leader has the ""ODYSSEY"" type, look at 5 cards from the top of your deck; reveal up to 2 ""ODYSSEY"" type Character cards and add them to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 5 or less.",Green,Event,3,,Straw Hat Crew;Supernovas;ODYSSEY,,
617079,The Weak Do Not Have the Right to Choose How They Die,The Weak Do Not Have the Right to Choose How They Die,https://tcgplayer-cdn.tcgplayer.com/product/617079_200w.jpg,68,23766,https://cpt.tcgcsv.com/CRX6,2025-03-21T04:10:14.857,1,0.01,0.15,1.55,0.07,,Normal,C,OP10-040,[Main]/[Counter] K.O. up to 1 of your opponent's rested Characters with a cost of 7 or less.,Green,Event,5,,Heart Pirates;The Seven Warlords of the Sea;Punk Hazard,,
617080,Radio Knife,Radio Knife,https://tcgplayer-cdn.tcgplayer.com/product/617080_200w.jpg,68,23766,https://cpt.tcgcsv.com/DRX6,2025-03-21T04:10:14.857,1,0.04,0.2,2.26,0.15,,Foil,R,OP10-041,"[Main] Rest up to 1 of your opponent's Characters with a cost of 6 or less. Then, K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less.<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Event,4,,Heart Pirates;Supernovas;Dressrosa,,
617081,Usopp (042),Usopp 042,https://tcgplayer-cdn.tcgplayer.com/product/617081_200w.jpg,68,23766,https://cpt.tcgcsv.com/FRX6,2025-03-21T04:10:14.857,1,0.01,0.2,1.79,0.14,,Normal,L,OP10-042,"All of your ""Dressrosa"" type Characters with a cost of 2 or more gain +1 cost.<br>
[Opponent's Turn] [Once Per Turn] This effect can be activated when your ""Dressrosa"" type Character is removed from the field by your opponent's effect or K.O.'d. If you have 5 or less cards in your hand, draw 1 card.",Blue;Black,Leader,,5000,Straw Hat Crew;Dressrosa,,Ranged
617082,Usopp (042) (Parallel),Usopp 042 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617082_200w.jpg,68,23766,https://cpt.tcgcsv.com/GRX6,2025-03-21T04:10:14.857,1,51.0,57.23,150.0,54.87,,Foil,L,OP10-042,"All of your ""Dressrosa"" type Characters with a cost of 2 or more gain +1 cost.<br>
[Opponent's Turn] [Once Per Turn] This effect can be activated when your ""Dressrosa"" type Character is removed from the field by your opponent's effect or K.O.'d. If you have 5 or less cards in your hand, draw 1 card.",Blue;Black,Leader,,5000,Straw Hat Crew;Dressrosa,,Ranged
617083,Moocy,Moocy,https://tcgplayer-cdn.tcgplayer.com/product/617083_200w.jpg,68,23766,https://cpt.tcgcsv.com/HRX6,2025-03-21T04:10:14.857,1,0.02,0.15,1.56,0.07,,Normal,C,OP10-043,"[On Play] <strong>You may rest 1 of your ""Dressrosa"" type Leader or Stage cards:</strong> Up to 1 of your [Monkey.D.Luffy] Characters gains [Banish] during this turn.",Blue,Character,2,2000,Animal;Dressrosa,1000,Strike
617084,Cub,Cub,https://tcgplayer-cdn.tcgplayer.com/product/617084_200w.jpg,68,23766,https://cpt.tcgcsv.com/JRX6,2025-03-21T04:10:14.857,1,0.01,0.15,1.56,0.06,,Normal,UC,OP10-044,"[On Play] <strong>You may rest 1 of your ""Dressrosa"" type Leader or Stage cards:</strong> Return up to 1 of your opponent's Characters with a cost of 1 or less to the owner's hand.",Blue,Character,1,2000,Dressrosa;The Tontattas,1000,Slash
