productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
516844,Happiness Punch,Happiness Punch,https://tcgplayer-cdn.tcgplayer.com/product/516844_200w.jpg,68,23297,https://cpt.tcgcsv.com/VL86,2023-09-15T16:47:41.777,1,C,OP04-017,"[Counter] Give up to 1 of your opponent's Leader or Character cards -2000 power during this turn. Then, if your Leader is active, give up to 1 of your opponent's Leader or Character cards -1000 power during this turn.",Red,Event,1,,Alabasta;Straw Hat Crew,,,1.97,4.0,22.67,3.47,,Normal
516845,Enchanting Vertigo Dance,Enchanting Vertigo Dance,https://tcgplayer-cdn.tcgplayer.com/product/516845_200w.jpg,68,23297,https://cpt.tcgcsv.com/WL86,2023-09-15T16:48:15.817,1,UC,OP04-018,"[Main] If your Leader has the [Alabasta] type, give up to 2 of your opponent's Characters -2000 power during this turn.
<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,3,,Alabasta,,,1.5,1.74,9.45,1.69,,Normal
516846,Viola,Viola,https://tcgplayer-cdn.tcgplayer.com/product/516846_200w.jpg,68,23297,https://cpt.tcgcsv.com/XL86,2023-09-15T16:48:42.723,1,C,OP04-021,[On Your Opponent's Attack] (2) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Rest up to 1 of your opponent's DON!! cards.,Green,Character,3,3000,Donquixote Pirates,2000,Special,5.25,9.02,24.95,9.52,,Normal
516847,Eric,Eric,https://tcgplayer-cdn.tcgplayer.com/product/516847_200w.jpg,68,23297,https://cpt.tcgcsv.com/ZL86,2023-09-15T16:49:15.817,1,UC,OP04-022,[Activate:Main] <strong>You may rest this Character</strong>: Rest up to 1 of your opponent's Characters with a cost of 1 or less.,Green,Character,1,2000,East Blue,1000,Slash,0.45,0.92,2.16,0.88,,Normal
516848,Kuro,Kuro,https://tcgplayer-cdn.tcgplayer.com/product/516848_200w.jpg,68,23297,https://cpt.tcgcsv.com/-L86,2023-09-15T16:49:42.193,1,C,OP04-023,,Green,Character,6,8000,East Blue;Black Cat Pirates,1000,Slash,0.23,0.5,1.65,0.37,,Normal
516849,Giolla,Giolla,https://tcgplayer-cdn.tcgplayer.com/product/516849_200w.jpg,68,23297,https://cpt.tcgcsv.com/_L86,2023-09-15T16:50:08.08,1,C,OP04-025,[On Your Opponent's Attack] (2) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Rest up to 1 of your opponent's Characters with a cost of 4 or less.,Green,Character,4,4000,Donquixote Pirates,1000,Special,0.2,0.5,3.0,0.52,,Normal
516850,Daddy Masterson,Daddy Masterson,https://tcgplayer-cdn.tcgplayer.com/product/516850_200w.jpg,68,23297,https://cpt.tcgcsv.com/0M86,2023-09-15T16:50:37.847,1,C,OP04-027,[DON!! x1] [End of Your Turn] Set this Character as active.,Green,Character,4,5000,Former Navy;East Blue,,Ranged,0.23,0.5,7.0,0.46,,Normal
516851,Dellinger,Dellinger,https://tcgplayer-cdn.tcgplayer.com/product/516851_200w.jpg,68,23297,https://cpt.tcgcsv.com/2M86,2023-09-15T16:51:31.583,1,C,OP04-029,[End of Your Turn] Set up to 1 of your DON!! cards as active.,Green,Character,3,4000,Donquixote Pirates,1000,Strike,0.7,2.5,4.01,1.37,,Normal
516852,Baby 5,Baby 5,https://tcgplayer-cdn.tcgplayer.com/product/516852_200w.jpg,68,23297,https://cpt.tcgcsv.com/3M86,2023-09-15T16:52:06.497,1,UC,OP04-032,[End of Your Turn] <strong>You may trash this Character</strong>: Set up to 2 of your DON!! cards as active.,Green,Character,1,1000,Donquixote Pirates,2000,Special,6.9,9.89,5555.55,12.93,,Normal
516853,Machvise,Machvise,https://tcgplayer-cdn.tcgplayer.com/product/516853_200w.jpg,68,23297,https://cpt.tcgcsv.com/5M86,2023-09-15T16:52:33.497,1,UC,OP04-033,"[On Play] If your Leader has the [Donquixote Pirates] type, rest up to 1 of your opponent's Characters with a cost of 5 or less. Then, set up to 1 of your DON!! cards as active at the end of this turn.",Green,Character,4,5000,Donquixote Pirates,1000,Strike,1.9,2.84,15.0,2.32,,Normal
516854,Lao.G,LaoG,https://tcgplayer-cdn.tcgplayer.com/product/516854_200w.jpg,68,23297,https://cpt.tcgcsv.com/6M86,2023-09-15T16:52:56.74,1,UC,OP04-034,"[End of Your Turn] If you have 3 or more active DON!! cards, K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.",Green,Character,4,5000,Donquixote Pirates,1000,Strike,1.39,1.56,4.28,1.56,,Normal
516855,Donquixote Family,Donquixote Family,https://tcgplayer-cdn.tcgplayer.com/product/516855_200w.jpg,68,23297,https://cpt.tcgcsv.com/7M86,2023-09-15T16:53:25.287,1,C,OP04-036,"[Counter] Look at 5 cards from the top of your deck; reveal up to 1 [Donquixote Pirates] type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
[Trigger] Activate this card's [Counter] effect.",Green,Event,1,,Donquixote Pirates,,,0.7,0.99,15.0,0.81,,Normal
516856,Flapping Thread,Flapping Thread,https://tcgplayer-cdn.tcgplayer.com/product/516856_200w.jpg,68,23297,https://cpt.tcgcsv.com/8M86,2023-09-15T16:53:50.43,1,UC,OP04-037,"[Counter] If your Leader has the [Donquixote Pirates] type, up to 1 of your Leader or Character cards gains +2000 power during this turn.
<br>
[Trigger] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.",Green,Event,2,,Donquixote Pirates;The Seven Warlords of the Sea,,,2.0,2.71,344.03,2.91,,Normal
516857,The Weak Do Not Have the Right to Choose How They Die!!!,The Weak Do Not Have the Right to Choose How They Die,https://tcgplayer-cdn.tcgplayer.com/product/516857_200w.jpg,68,23297,https://cpt.tcgcsv.com/9M86,2023-09-15T16:55:22.81,1,C,OP04-038,"[Main] / [Counter] Rest up to 1 of your opponent's Leader or Character cards. Then, K.O. up to 1 of your opponent's rested Characters with a cost of 6 or less.
<br>
[Trigger] Set up to 5 of your DON!! cards as active.",Green,Event,5,,Donquixote Pirates;The Seven Warlords of the Sea,,,0.7,0.99,25.0,0.98,,Normal
516858,Apis,Apis,https://tcgplayer-cdn.tcgplayer.com/product/516858_200w.jpg,68,23297,https://cpt.tcgcsv.com/bM86,2023-09-15T16:55:48.037,1,C,OP04-041,"[On Play] <strong>You may trash 2 cards from your hand</strong>: Look at 5 cards from the top of your deck; reveal up to 1 [East Blue] type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character,1,0,East Blue,2000,Wisdom,4.88,7.14,14.99,7.22,,Normal
516859,Ipponmatsu,Ipponmatsu,https://tcgplayer-cdn.tcgplayer.com/product/516859_200w.jpg,68,23297,https://cpt.tcgcsv.com/cM86,2023-09-15T16:56:15.403,1,C,OP04-042,"[On Play] Up to 1 of your ""Slash"" attribute Characters gains +3000 power during this turn. Then, trash 1 card from the top of your deck.",Blue,Character,2,1000,East Blue,1000,Wisdom,0.48,0.63,22.79,0.57,,Normal
516860,Queen,Queen,https://tcgplayer-cdn.tcgplayer.com/product/516860_200w.jpg,68,23297,https://cpt.tcgcsv.com/dM86,2023-09-15T16:56:47.903,1,UC,OP04-046,"[On Play] If your Leader has the [Animal Kingdom Pirates] type, look at 7 cards from the top of your deck; reveal a total of 2 [Plague Rounds] or [Ice Oni] cards and add them to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character,4,5000,Animal Kingdom Pirates,1000,Strike,1.56,2.46,3.05,2.56,,Normal
516861,Ice Oni,Ice Oni,https://tcgplayer-cdn.tcgplayer.com/product/516861_200w.jpg,68,23297,https://cpt.tcgcsv.com/fM86,2023-09-15T16:57:13.773,1,C,OP04-047,"[Your Turn] At the end of a battle in which this Character battles your opponent's Character with a cost of 5 or less, place the opponent's Character you battled with at the bottom of the owner's deck.",Blue,Character,8,0,Animal Kingdom Pirates;Plague,1000,Special,0.24,0.5,44.06,0.38,,Normal
516862,Sasaki,Sasaki,https://tcgplayer-cdn.tcgplayer.com/product/516862_200w.jpg,68,23297,https://cpt.tcgcsv.com/gM86,2023-09-15T16:57:38.763,1,UC,OP04-048,"[On Play] Return all cards in your hand to your deck and shuffle your deck. Then, draw cards equal to the number you returned to your deck.",Blue,Character,3,4000,Animal Kingdom Pirates,2000,Strike,1.5,3.56,15.0,3.62,,Normal
516863,Jack,Jack,https://tcgplayer-cdn.tcgplayer.com/product/516863_200w.jpg,68,23297,https://cpt.tcgcsv.com/hM86,2023-09-15T16:58:08.127,1,UC,OP04-049,[On K.O.] Draw 1 card.,Blue,Character,2,3000,Animal Kingdom Pirates,1000,Strike,0.6,0.67,7.19,0.67,,Normal
516864,Hanger,Hanger,https://tcgplayer-cdn.tcgplayer.com/product/516864_200w.jpg,68,23297,https://cpt.tcgcsv.com/jM86,2023-09-15T16:58:34.257,1,C,OP04-050,[Activate:Main] <strong>You may trash 1 card from your hand and rest this Character</strong>: Draw 1 card.,Blue,Character,2,0,East Blue,1000,Wisdom,2.66,2.95,10.0,1.55,,Normal
516865,Black Maria,Black Maria,https://tcgplayer-cdn.tcgplayer.com/product/516865_200w.jpg,68,23297,https://cpt.tcgcsv.com/kM86,2023-09-15T16:59:56.417,1,C,OP04-052,"[Activate:Main] (2) <em>(You may rest the specified number of DON!! cards in your cost area.)</em> <strong>You may rest this Character</strong>: Draw 1 card.
<br>
[Trigger] Play this card.",Blue,Character,3,3000,Animal Kingdom Pirates,1000,Special,0.38,0.99,101.65,0.44,,Normal
516866,Page One,Page One,https://tcgplayer-cdn.tcgplayer.com/product/516866_200w.jpg,68,23297,https://cpt.tcgcsv.com/lM86,2023-09-15T17:00:46.453,1,UC,OP04-053,"[DON!! x1] [Once Per Turn] When you activate an Event, draw 1 card. Then, place 1 card from your hand at the bottom of your deck.",Blue,Character,4,6000,Animal Kingdom Pirates,,Strike,0.75,0.94,72.83,0.9,,Normal
516867,Rokki,Rokki,https://tcgplayer-cdn.tcgplayer.com/product/516867_200w.jpg,68,23297,https://cpt.tcgcsv.com/mM86,2023-09-15T17:01:14.643,1,C,OP04-054,,Blue,Character,5,7000,Animal Kingdom Pirates;Giant,1000,Strike,0.15,0.42,50.44,0.37,,Normal
516868,Plague Rounds,Plague Rounds,https://tcgplayer-cdn.tcgplayer.com/product/516868_200w.jpg,68,23297,https://cpt.tcgcsv.com/nM86,2023-09-15T17:01:41.227,1,C,OP04-055,"[Main] <strong>You may trash 1 [Ice Oni] from your hand and place 1 Character with a cost of 4 or less at the bottom of the owner's deck</strong>: Play 1 [Ice Oni] from your trash.
<br>
[Trigger] Activate this card's [Main] effect.",Blue,Event,2,,Animal Kingdom Pirates,,,0.5,0.99,5.0,0.55,,Normal
516869,Dragon Twister Demolition Breath,Dragon Twister Demolition Breath,https://tcgplayer-cdn.tcgplayer.com/product/516869_200w.jpg,68,23297,https://cpt.tcgcsv.com/pM86,2023-09-15T17:02:32.587,1,UC,OP04-057,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.
<br>
[Trigger] Return up to 1 Character with a cost of 6 or less to the owner's hand.",Blue,Event,2,,Animal Kingdom Pirates;The Four Emperors,,,1.25,2.39,24.0,2.3,,Normal
516870,Iceburg,Iceburg,https://tcgplayer-cdn.tcgplayer.com/product/516870_200w.jpg,68,23297,https://cpt.tcgcsv.com/qM86,2023-09-15T17:03:07.787,1,UC,OP04-059,"[On Your Opponent's Attack] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: If your Leader has the [Water Seven] type, this Character gains [Blocker] during this turn. <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,1,0,Galley-La Company;Water Seven,1000,Wisdom,0.85,1.5,24.99,1.38,,Normal
516871,Tom,Tom,https://tcgplayer-cdn.tcgplayer.com/product/516871_200w.jpg,68,23297,https://cpt.tcgcsv.com/rM86,2023-09-15T17:03:54.273,1,C,OP04-061,"[Activate:Main] <strong>You may trash this Character</strong>: If your Leader has the [Water Seven] type, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,3,4000,Fish-Man;Water Seven,1000,Wisdom,0.23,0.5,2.85,0.29,,Normal
516872,Bananagator,Bananagator,https://tcgplayer-cdn.tcgplayer.com/product/516872_200w.jpg,68,23297,https://cpt.tcgcsv.com/sM86,2023-09-15T17:04:19.56,1,C,OP04-062,,Purple,Character,5,7000,Animal,1000,Strike,0.39,0.5,2.14,0.46,,Normal
516873,Miss.Goldenweek(Marianne),MissGoldenweekMarianne,https://tcgplayer-cdn.tcgplayer.com/product/516873_200w.jpg,68,23297,https://cpt.tcgcsv.com/tM86,2023-09-15T17:04:46.143,1,C,OP04-065,"[On Play] If your Leader's type includes ""Baroque Works"", up to 1 of your opponent's Characters with a cost of 5 or less cannot attack until the start of your next turn.
<br>
[Trigger] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Play this card.",Purple,Character,2,3000,Baroque Works,1000,Wisdom,0.4,0.76,10.51,0.64,,Normal
516874,Miss.MerryChristmas(Drophy),MissMerryChristmasDrophy,https://tcgplayer-cdn.tcgplayer.com/product/516874_200w.jpg,68,23297,https://cpt.tcgcsv.com/vM86,2023-09-15T17:05:31.707,1,C,OP04-067,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[Trigger] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Play this card.",Purple,Character,4,4000,Baroque Works,,Slash,0.3,0.59,2.48,0.46,,Normal
516875,Yokozuna,Yokozuna,https://tcgplayer-cdn.tcgplayer.com/product/516875_200w.jpg,68,23297,https://cpt.tcgcsv.com/wM86,2023-09-15T17:05:54.893,1,C,OP04-068,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Your Opponent's Attack] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Return up to 1 of your opponent's Characters with a cost of 2 or less to the owner's hand.",Purple,Character,3,3000,Animal;Water Seven,1000,Strike,0.34,0.55,6.0,0.43,,Normal
516876,Mr.2.Bon.Kurei (Bentham),Mr2BonKurei Bentham,https://tcgplayer-cdn.tcgplayer.com/product/516876_200w.jpg,68,23297,https://cpt.tcgcsv.com/xM86,2024-01-08T12:56:54.027,1,UC,OP04-069,"[On Your Opponent's Attack] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: This Character's base power becomes the same as the power of your opponent's attacking Leader or Character during this turn.
<br>
[Trigger] <strong>DON!! -1</strong>: Play this card.",Purple,Character,3,4000,Baroque Works,1000,Strike,1.49,1.65,5.0,1.49,,Normal
516877,Mr.3 (Galdino),Mr3 Galdino,https://tcgplayer-cdn.tcgplayer.com/product/516877_200w.jpg,68,23297,https://cpt.tcgcsv.com/zM86,2024-01-08T12:56:59.337,1,UC,OP04-070,[On Your Opponent's Attack] [Once Per Turn] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Give up to 1 of your opponent's Characters -1000 power during this turn.,Purple,Character,3,4000,Baroque Works,1000,Special,0.65,0.92,3.64,0.77,,Normal
516878,Mr.4 (Babe),Mr4 Babe,https://tcgplayer-cdn.tcgplayer.com/product/516878_200w.jpg,68,23297,https://cpt.tcgcsv.com/BM86,2024-01-08T12:57:05.41,1,UC,OP04-071,"[On Your Opponent's Attack] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: This Character gains [Blocker] and +1000 power during this battle. <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,5,6000,Baroque Works,1000,Strike,1.2,2.14,9.79,1.8,,Normal
516879,Mr.13 & Ms.Friday,Mr13 and MsFriday,https://tcgplayer-cdn.tcgplayer.com/product/516879_200w.jpg,68,23297,https://cpt.tcgcsv.com/CM86,2023-09-15T17:08:52.41,1,C,OP04-073,"[Activate:Main] <strong>You may trash this Character and 1 of your Characters with a type including ""Baroque Works""</strong>: Add up to 1 DON!! card from your DON!! deck and set it as active.
<br>
[Trigger] Play this card.",Purple,Character,3,1000,Animal;Baroque Works,2000,Wisdom,1.08,1.5,7.95,1.49,,Normal
516880,Nez-Palm Cannon,Nez Palm Cannon,https://tcgplayer-cdn.tcgplayer.com/product/516880_200w.jpg,68,23297,https://cpt.tcgcsv.com/DM86,2023-09-15T17:10:04.077,1,UC,OP04-075,"[Counter] Up to 1 of your Leader or Character cards gains +6000 power during this battle. Then, if you have 2 or less Life cards, add up to 1 DON!! card from your DON!! deck and rest it.
<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,3,,Baroque Works,,,0.64,0.98,7.01,0.73,,Normal
516881,Weakness...Is an Unforgivable Sin.,WeaknessIs an Unforgivable Sin,https://tcgplayer-cdn.tcgplayer.com/product/516881_200w.jpg,68,23297,https://cpt.tcgcsv.com/FM86,2023-09-15T17:10:30.803,1,C,OP04-076,"[Counter] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Up to 1 of your Leader or Character cards gains +1000 power during this turn.
<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,1,,Baroque Works;The Seven Warlords of the Sea,,,0.35,0.76,3.56,0.55,,Normal
516882,Ideo,Ideo,https://tcgplayer-cdn.tcgplayer.com/product/516882_200w.jpg,68,23297,https://cpt.tcgcsv.com/GM86,2023-09-15T17:10:59.39,1,C,OP04-077,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,2,2000,Dressrosa,1000,Strike,0.9,1.39,18.0,1.19,,Normal
516883,Oimo & Kashii,Oimo and Kashii,https://tcgplayer-cdn.tcgplayer.com/product/516883_200w.jpg,68,23297,https://cpt.tcgcsv.com/HM86,2023-09-15T17:11:31.907,1,C,OP04-078,,Black,Character,6,8000,Giant;World Government,1000,Strike,0.15,0.49,5.0,0.37,,Normal
516884,Orlumbus,Orlumbus,https://tcgplayer-cdn.tcgplayer.com/product/516884_200w.jpg,68,23297,https://cpt.tcgcsv.com/JM86,2023-09-15T17:12:11.36,1,C,OP04-079,"[Activate:Main] [Once Per Turn] Give up to 1 of your opponent's Characters -4 cost during this turn and trash 2 cards from the top of your deck. Then, K.O. 1 of your [Dressrosa] type Characters.",Black,Character,4,5000,Dressrosa;Yonta Maria Fleet,1000,Strike,1.6,6.97,25.0,1.55,,Normal
516885,Gyats,Gyats,https://tcgplayer-cdn.tcgplayer.com/product/516885_200w.jpg,68,23297,https://cpt.tcgcsv.com/KM86,2023-09-15T17:13:15.913,1,UC,OP04-080,[On Play] Up to 1 of your [Dressrosa] type Characters can also attack active Characters during this turn.,Black,Character,1,1000,Dressrosa,2000,Wisdom,2.35,3.63,15.0,3.09,,Normal
516886,Stussy,Stussy,https://tcgplayer-cdn.tcgplayer.com/product/516886_200w.jpg,68,23297,https://cpt.tcgcsv.com/LM86,2023-09-15T17:13:44.263,1,C,OP04-084,"[On Play] Look at 3 cards from the top of your deck and play up to 1 Character card with a type including ""CP"" other than [Stussy] and a cost of 2 or less. Then, trash the rest.",Black,Character,2,3000,CP0,,Special,0.75,1.08,52.86,1.09,,Normal
516887,Suleiman,Suleiman,https://tcgplayer-cdn.tcgplayer.com/product/516887_200w.jpg,68,23297,https://cpt.tcgcsv.com/MM86,2023-09-15T17:14:12.213,1,UC,OP04-085,"[On Play] [When Attacking] If your Leader has the [Dressrosa] type, give up to 1 of your opponent's Characters -2 cost during this turn. Then, trash 1 card from the top of your deck.",Black,Character,3,4000,Dressrosa,1000,Slash,4.68,6.0,20.0,6.25,,Normal
516888,Chinjao,Chinjao,https://tcgplayer-cdn.tcgplayer.com/product/516888_200w.jpg,68,23297,https://cpt.tcgcsv.com/NM86,2023-09-15T17:14:36.367,1,C,OP04-086,"[DON!! x1] When this Character battles and K.O.'s your opponent's Character, draw 2 cards and trash 2 cards from your hand.",Black,Character,5,6000,Happosui Army;Dressrosa,1000,Strike,0.25,0.5,5.0,0.38,,Normal
516889,Trafalgar Law,Trafalgar Law,https://tcgplayer-cdn.tcgplayer.com/product/516889_200w.jpg,68,23297,https://cpt.tcgcsv.com/PM86,2023-09-15T17:16:50.78,1,C,OP04-087,,Black,Character,5,7000,Heart Pirates;Dressrosa,1000,Slash,0.99,1.4,54.53,1.09,,Normal
516890,Hajrudin,Hajrudin,https://tcgplayer-cdn.tcgplayer.com/product/516890_200w.jpg,68,23297,https://cpt.tcgcsv.com/QM86,2023-09-15T17:17:14.943,1,UC,OP04-088,[Activate:Main] <strong>You may rest your 1 Leader</strong>: Give up to 1 of your opponent's Characters -4 cost during this turn.,Black,Character,6,7000,Giant;New Giant Pirate Crew;Dressrosa,1000,Strike,1.25,1.9,7.13,1.57,,Normal
516891,Leo,Leo,https://tcgplayer-cdn.tcgplayer.com/product/516891_200w.jpg,68,23297,https://cpt.tcgcsv.com/RM86,2023-09-15T17:17:41.617,1,UC,OP04-091,"[On Play] <strong>You may rest your 1 Leader</strong>: If your Leader has the [Dressrosa] type, K.O. up to 1 of your opponent's Characters with a cost of 1 or less. Then, trash 2 cards from the top of your deck.",Black,Character,1,2000,Dressrosa;The Tontattas,1000,Strike,3.55,4.85,8.0,4.03,,Normal
516892,Gum-Gum King Kong Gun,Gum Gum King Kong Gun,https://tcgplayer-cdn.tcgplayer.com/product/516892_200w.jpg,68,23297,https://cpt.tcgcsv.com/SM86,2023-09-15T17:18:09.813,1,UC,OP04-093,"[Main] Up to 1 of your [Dressrosa] type Characters gains +6000 power during this turn. Then, if you have 15 or more cards in your trash, that card gains [Double Attack] during this turn. <em>(This card deals 2 damage.)</em>
<br>
[Trigger] Draw 3 cards and trash 2 cards from your hand.",Black,Event,3,,Straw Hat Crew;Dressrosa,,,6.56,10.0,25.0,7.98,,Normal
516893,Barrier!!,Barrier,https://tcgplayer-cdn.tcgplayer.com/product/516893_200w.jpg,68,23297,https://cpt.tcgcsv.com/TM86,2023-09-15T17:18:37.467,1,C,OP04-095,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.
<br>
[Trigger] Draw 2 cards and trash 1 card from your hand.",Black,Event,1,,Dressrosa;Barto Club,,,0.73,1.0,5.0,1.03,,Normal
516894,Corrida Coliseum,Corrida Coliseum,https://tcgplayer-cdn.tcgplayer.com/product/516894_200w.jpg,68,23297,https://cpt.tcgcsv.com/VM86,2023-09-15T17:19:05.5,1,C,OP04-096,"If your Leader has the [Dressrosa] type, your [Dressrosa] type Characters can attack Characters on the turn in which they are played.",Black,Stage,1,,Dressrosa,,,13.77,18.12,25.0,7.07,,Normal
516895,Otama,Otama,https://tcgplayer-cdn.tcgplayer.com/product/516895_200w.jpg,68,23297,https://cpt.tcgcsv.com/WM86,2023-09-15T17:19:33.633,1,C,OP04-097,[On Play] Add up to 1 of your opponent's [Animal] or [SMILE] type Characters with a cost of 3 or less to the top of your opponent's Life cards face-up.,Yellow,Character,1,0,Land of Wano,1000,Wisdom,0.44,0.56,2.14,0.57,,Normal
